crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770815512.0052361,2,40,40,0,0,25.0109,0.0000,0.00,0.0000
1,1770815533.2037878,2,8,8,0,0,27.4695,0.0000,23.53,0.0000
2,1770815547.1536553,2,6,6,0,0,26.5311,0.0000,16.67,0.0000
3,1770815561.8535945,2,5,5,0,0,26.4418,0.0000,12.50,0.0000
4,1770815628.4270663,2,46,46,0,0,25.1077,0.0000,575.00,0.0000
5,1770815676.6036928,2,6,6,0,0,27.5170,0.0000,27.27,0.0000
6,1770815904.506154,2,40,40,0,0,24.7326,0.0000,0.00,0.0000
7,1770815936.6441078,2,8,8,0,0,27.1044,0.0000,30.77,0.0000
8,1770815941.7445695,2,22,22,0,0,24.8260,0.0000,84.62,0.0000
9,1770815960.2940521,2,7,7,0,0,27.6203,0.0000,20.59,0.0000
10,1770816170.9155135,2,48,48,0,0,24.9737,0.0000,0.00,0.0000
11,1770816189.393916,2,9,9,0,0,27.2436,0.0000,22.50,0.0000
12,1770816191.763884,2,9,9,0,0,26.9681,0.0000,30.00,0.0000
13,1770816296.6362514,2,38,38,0,0,24.7942,0.0000,0.00,0.0000
14,1770816316.3244536,2,10,10,0,0,26.7983,0.0000,33.33,0.0000
15,1770816342.6835663,2,8,8,0,0,27.8980,0.0000,30.77,0.0000
16,1770816358.4543498,2,30,30,0,0,24.8446,0.0000,166.67,0.0000
