crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770815376.524357,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770815497.405549,2,4,0,4,0,22.3854,0.0000,10.00,0.0000
2,1770815572.3575985,2,24,0,24,0,20.9810,0.0000,133.33,0.0000
3,1770815600.9450781,2,3,0,3,0,22.0643,0.0000,8.82,0.0000
4,1770815613.9151964,2,2,0,2,0,22.7666,0.0000,4.55,0.0000
5,1770815809.595312,2,7,0,7,0,21.2184,0.0000,19.44,0.0000
6,1770815859.9348795,2,4,0,4,0,21.2196,0.0000,9.52,0.0000
7,1770815906.6649206,2,2,0,2,0,21.6625,0.0000,4.55,0.0000
8,1770815947.6347058,2,3,0,3,0,21.8576,0.0000,6.82,0.0000
9,1770816027.1647062,2,2,0,2,0,22.0232,0.0000,4.35,0.0000
10,1770816053.3550973,2,3,0,3,0,21.2891,0.0000,8.82,0.0000
11,1770816071.8246865,2,1,0,1,0,21.5001,0.0000,2.17,0.0000
12,1770816075.405097,2,3,0,3,0,21.8448,0.0000,7.14,0.0000
13,1770816110.7543032,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1770816174.1946414,2,1,0,1,0,21.1360,0.0000,2.17,0.0000
15,1770816187.864632,2,1,0,1,0,21.0872,0.0000,2.17,0.0000
16,1770816195.224264,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1770816242.8348815,2,2,0,2,0,21.1424,0.0000,4.55,0.0000
18,1770816266.4148917,2,2,0,2,0,22.0658,0.0000,4.55,0.0000
19,1770816279.4867926,2,26,0,26,0,20.5706,0.0000,130.00,0.0000
20,1770816292.8945663,2,1,0,1,0,21.2508,0.0000,1.85,0.0000
21,1770816297.6773298,2,19,0,19,0,20.8153,0.0000,105.56,0.0000
