No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762053436.3210158,0,1,0.0222,0.0252,0.0255,0.0249,2.2679,2.5199,2.4947,0.0,0.0,0.0,18.16,6.66,11.5,None,0.0009539127349853516,6.233,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,10.5,5.0,16.5,2077.9550790476214,10.0,2087.9550790476214
0,1762053436.3214571,0.0,1,0.0222,0.0252,0.0255,0.0249,2.2679,2.5199,2.4947,0.0,0.0,0.0,17.14,13.41,3.73,None,0.0009539127349853516,5.092,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,10.5,5.0,16.5,2077.9550790476214,10.0,2087.9550790476214
0,1762053436.3375585,0.0,2,0.0349,0.0605,0.0379,0.0499,3.6362,6.0478,4.9894,0.0,0.0,0.0,10.48,8.55,1.93,None,0.048456668853759766,5.095,True,None,sfc_cache_p2_1,0,None,0,4.33,0,1,4,0,0,0,False,100.0,8.4175,6.0,16.5,2113.9234707426945,20.0,2133.9234707426945
0,1762053436.337915,0.0,2,0.0349,0.0605,0.0379,0.0499,3.6362,6.0478,4.9894,0.0,0.0,0.0,17.53,14.12,3.42,None,0.048456668853759766,4.944,True,None,sfc_unique_p2_1,0,None,0,4.33,0,1,4,0,0,0,False,100.0,8.4175,6.0,16.5,2113.9234707426945,20.0,2133.9234707426945
0,1762053436.353193,0.0,3,0.055,0.0647,0.0485,0.0499,5.5445,6.4686,4.9894,4.8436,0.0,0.0,9.26,7.23,2.03,None,0.06485867500305176,5.026,True,None,sfc_cache_p3_1,0,None,4,8.66,33.0,5,6,0,0,0,False,100.0,9.111666666666666,4.278333333333333,11.0,2126.129854380748,30.0,2156.129854380748
0,1762053436.3535514,0.0,3,0.055,0.0647,0.0485,0.0499,5.5445,6.4686,4.9894,4.8436,0.0,0.0,18.69,11.09,7.61,None,0.06485867500305176,4.941,True,None,sfc_unique_p3_1,0,None,4,8.66,33.0,5,6,0,0,0,False,100.0,9.111666666666666,4.278333333333333,11.0,2126.129854380748,30.0,2156.129854380748
0,1762053436.3681607,0.0,4,0.073,0.0731,0.0629,0.0499,7.4528,7.3077,4.9894,5.7143,0.0,0.0,12.06,7.63,4.43,None,0.08046746253967285,5.073,True,None,sfc_cache_p4_1,0,None,8,12.99,66.0,9,8,0,0,0,False,100.0,9.25125,3.625,8.25,2138.0697366243176,40.0,2178.0697366243176
0,1762053436.3685157,0.0,4,0.073,0.0731,0.0629,0.0499,7.4528,7.3077,4.9894,5.7143,0.0,0.0,15.48,11.61,3.87,None,0.08046746253967285,4.942,True,None,sfc_unique_p4_1,0,None,8,12.99,66.0,9,8,0,0,0,False,100.0,9.25125,3.625,8.25,2138.0697366243176,40.0,2178.0697366243176
0,1762053436.3854427,0.1,5,0.0979,0.0731,0.0765,0.0499,8.4248,7.3077,4.9894,21.6471,0.0,0.0,12.45,8.03,4.42,None,0.09475493431091309,5.251,True,None,sfc_cache_p5_1,0,None,12,12.99,99.0,12,10,0,0,0,False,100.0,10.101,2.9,6.6,2147.712593767175,70.0,2217.712593767175
0,1762053436.3857756,0.1,5,0.0979,0.0731,0.0765,0.0499,8.4248,7.3077,4.9894,21.6471,0.0,0.0,19.84,11.58,8.26,None,0.09475493431091309,5.02,True,None,sfc_unique_p5_1,0,None,12,12.99,99.0,12,10,0,0,0,False,100.0,10.101,2.9,6.6,2147.712593767175,70.0,2217.712593767175
0,1762053436.4003913,0.1,6,0.1211,0.0731,0.1003,0.0499,8.7844,7.3077,4.9894,35.5581,0.0,0.0,19.18,5.74,13.45,None,0.1119699478149414,5.247,True,None,sfc_cache_p6_1,0,None,12,16.99,132.0,14,12,0,0,0,False,100.0,10.667499999999999,2.4166666666666665,5.5,2147.712593767175,100.0,2247.712593767175
0,1762053436.4007285,0.1,6,0.1211,0.0731,0.1003,0.0499,8.7844,7.3077,4.9894,35.5581,0.0,0.0,30.69,11.91,18.78,None,0.1119699478149414,4.995,True,None,sfc_unique_p6_1,0,None,12,16.99,132.0,14,12,0,0,0,False,100.0,10.667499999999999,2.4166666666666665,5.5,2147.712593767175,100.0,2247.712593767175
0,1762053456.312992,20.0,6,0.1394,0.0958,0.1179,0.0748,9.2164,9.5756,7.4841,43.1133,0.0,0.0,13.15,9.35,3.8,None,0.0002086162567138672,9.671,True,None,sfc_cache_p1_2,0,None,12,16.99,132.0,14,14,0,0,0,False,100.0,10.715,2.7142857142857144,7.071428571428571,2164.1868237625317,130.0,2294.1868237625317
0,1762053456.3136356,20.0,6,0.1394,0.0958,0.1179,0.0748,9.2164,9.5756,7.4841,43.1133,0.0,0.0,23.4,11.01,12.38,None,0.0002086162567138672,9.309,True,None,sfc_unique_p1_2,0,None,12,16.99,132.0,14,14,0,0,0,False,100.0,10.715,2.7142857142857144,7.071428571428571,2164.1868237625317,130.0,2294.1868237625317
0,1762053456.3435078,20.0,7,0.1635,0.0958,0.1219,0.0998,9.6484,9.5756,9.9788,50.5766,0.0,0.0,14.55,5.92,8.63,None,0.029484033584594727,9.914,True,None,sfc_cache_p2_2,0,None,12,16.99,132.0,15,16,0,0,0,False,100.0,11.313125,2.375,8.25,2168.4725380482464,160.0,2328.4725380482464
0,1762053456.3441586,20.0,7,0.1635,0.0958,0.1219,0.0998,9.6484,9.5756,9.9788,50.5766,0.0,0.0,8.27,8.27,0,None,0.029484033584594727,9.453,True,None,sfc_unique_p2_2,0,None,12,16.99,132.0,15,16,0,0,0,False,100.0,11.313125,2.375,8.25,2168.4725380482464,160.0,2328.4725380482464
