crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769439164.0757532,2,0,0,0,0
1,1769439227.9258885,2,9,5,2,2
2,1769439263.035745,2,10,8,1,1
3,1769439290.2657015,2,8,5,1,2
4,1769439293.4257174,2,9,6,1,2
5,1769439322.835649,2,4,3,1,0
6,1769439331.125859,2,7,5,1,1
7,1769439363.5357213,2,5,3,2,0
8,1769439399.565775,2,9,7,2,0
9,1769439454.0858483,2,11,10,1,0
10,1769439475.665653,2,6,6,0,0
11,1769439495.8457644,2,11,10,1,0
12,1769439504.5556557,2,4,4,0,0
13,1769439518.1157892,2,14,14,0,0
14,1769439519.0457296,2,6,4,1,1
15,1769439541.8757167,2,5,4,1,0
16,1769439546.4658275,2,9,9,0,0
17,1769439552.6057782,2,14,13,0,1
18,1769439556.095743,2,8,7,1,0
19,1769439587.0857291,2,5,3,1,1
20,1769439629.9657278,2,6,3,0,3
21,1769439645.545798,2,13,11,1,1
22,1769439681.8757484,2,9,8,0,1
23,1769439691.5557556,2,11,8,2,1
24,1769439728.895849,2,12,12,0,0
25,1769439765.2205064,2,11,11,0,0
26,1769439787.2556386,2,7,7,0,0
27,1769439800.065076,2,5,5,0,0
28,1769439802.6356702,2,9,8,1,0
29,1769439804.7857287,2,8,8,0,0
30,1769439812.6456335,2,3,3,0,0
31,1769439844.7357392,2,8,8,0,0
32,1769439847.8857307,2,5,5,0,0
33,1769439873.8765094,2,12,10,2,0
34,1769439896.5139751,2,6,3,0,3
35,1769440017.7858148,2,14,14,0,0
36,1769440061.019246,2,14,13,1,0
37,1769440076.8558228,2,11,10,0,1
38,1769440091.5357177,2,3,3,0,0
39,1769440105.2457762,2,5,4,1,0
