crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769449124.6507475,2,0,0,0,0
1,1769449130.350726,2,0,0,0,0
2,1769449136.5307388,2,0,0,0,0
3,1769449140.1007268,2,0,0,0,0
4,1769449146.5107312,2,0,0,0,0
5,1769449184.9907267,2,0,0,0,0
6,1769449215.5907633,2,2,2,0,0
7,1769449252.4607491,2,2,2,0,0
8,1769449264.110732,2,1,1,0,0
9,1769449330.010758,2,1,1,0,0
10,1769449383.9207308,2,0,0,0,0
11,1769449388.6007547,2,1,1,0,0
12,1769449440.7907407,2,1,1,0,0
13,1769449454.750761,2,1,1,0,0
14,1769449464.9907663,2,2,2,0,0
15,1769449487.3907523,2,2,2,0,0
16,1769449492.5907352,2,0,0,0,0
17,1769449514.570744,2,1,1,0,0
18,1769449534.1108086,2,1,1,0,0
19,1769449555.6107318,2,0,0,0,0
20,1769449564.7807503,2,1,1,0,0
21,1769449614.4307394,2,1,1,0,0
22,1769449633.8907363,2,0,0,0,0
23,1769449658.3307688,2,3,3,0,0
24,1769449661.6907768,2,3,3,0,0
25,1769449692.0307722,2,3,3,0,0
26,1769449785.1107638,2,1,1,0,0
27,1769449802.0907524,2,1,1,0,0
28,1769449809.6507719,2,3,3,0,0
29,1769449837.8207102,2,2,2,0,0
30,1769449881.0607579,2,1,1,0,0
31,1769449888.340748,2,2,2,0,0
32,1769449896.3207526,2,1,1,0,0
33,1769449897.030743,2,1,1,0,0
34,1769449904.9707382,2,0,0,0,0
35,1769449926.1107404,2,0,0,0,0
36,1769449942.5607228,2,0,0,0,0
37,1769449999.7907648,2,1,1,0,0
38,1769450006.670816,2,2,2,0,0
39,1769450045.1907349,2,0,0,0,0
