crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769439157.8983057,2,0,0,0,0
1,1769439163.9282515,2,0,0,0,0
2,1769439195.9683228,2,8,4,1,3
3,1769439224.338273,2,3,1,0,2
4,1769439268.588244,2,10,8,2,0
5,1769439275.5183666,2,13,12,1,0
6,1769439294.9883053,2,7,5,1,1
7,1769439307.898345,2,10,8,2,0
8,1769439312.7682424,2,7,4,2,1
9,1769439329.8382947,2,10,9,1,0
10,1769439395.9283857,2,11,10,0,1
11,1769439415.6483502,2,12,11,1,0
12,1769439432.8183482,2,12,11,1,0
13,1769439449.238531,2,13,12,1,0
14,1769439457.4483647,2,9,8,1,0
15,1769439487.0682852,2,5,4,0,1
16,1769439535.688299,2,6,5,0,1
17,1769439558.9883468,2,6,4,2,0
18,1769439595.018327,2,9,8,1,0
19,1769439627.598282,2,9,6,3,0
20,1769439638.9385114,2,8,6,2,0
21,1769439664.768474,2,9,9,0,0
22,1769439686.1784754,2,13,13,0,0
23,1769439695.4583673,2,12,12,0,0
24,1769439701.3783083,2,7,6,1,0
25,1769439719.4183793,2,12,9,2,1
26,1769439734.788313,2,3,3,0,0
27,1769439753.8182619,2,6,4,2,0
28,1769439775.0983162,2,7,7,0,0
29,1769439788.2683704,2,12,10,1,1
30,1769439806.4882348,2,5,4,1,0
31,1769439823.7384543,2,11,11,0,0
32,1769439828.7482476,2,9,9,0,0
33,1769439858.9483085,2,7,3,1,3
34,1769439922.63838,2,12,12,0,0
35,1769439976.6415048,2,6,5,0,1
36,1769439994.2283585,2,12,11,1,0
37,1769440105.2583826,2,7,5,2,0
38,1769440124.4583864,2,7,7,0,0
39,1769440127.6921024,2,8,6,2,0
