crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769450083.2275734,2,0,0,0,0
1,1769450100.1875868,2,5,4,1,0
2,1769450138.3775597,2,3,3,0,0
3,1769450161.4775634,2,3,2,1,0
4,1769450174.2075722,2,3,2,1,0
5,1769450178.3675783,2,5,5,0,0
6,1769450191.9538128,2,5,5,0,0
7,1769450200.627598,2,8,7,1,0
8,1769450224.777582,2,6,5,1,0
9,1769450233.0975795,2,5,4,1,0
10,1769450253.9175673,2,4,3,0,1
11,1769450257.1475809,2,3,2,0,1
12,1769450310.027572,2,1,1,0,0
13,1769450327.737578,2,5,5,0,0
14,1769450343.1375773,2,5,5,0,0
15,1769450440.939993,2,4,4,0,0
16,1769450456.487735,2,8,8,0,0
17,1769450470.7975805,2,4,4,0,0
18,1769450485.9475894,2,4,3,1,0
19,1769450492.407558,2,3,3,0,0
20,1769450519.877558,2,1,1,0,0
21,1769450543.8675947,2,7,6,1,0
22,1769450544.0855737,2,4,4,0,0
23,1769450557.2875667,2,2,2,0,0
24,1769450672.4375858,2,4,4,0,0
25,1769450685.2275693,2,4,4,0,0
26,1769450689.3275943,2,5,5,0,0
27,1769450720.7375991,2,0,0,0,0
28,1769450726.4775941,2,4,4,0,0
29,1769450759.3175778,2,4,4,0,0
30,1769450781.337561,2,2,2,0,0
31,1769450853.2275834,2,5,5,0,0
32,1769450872.4876878,2,8,8,0,0
33,1769450887.357592,2,4,3,1,0
34,1769450915.2475674,2,2,2,0,0
35,1769450947.097591,2,7,6,0,1
36,1769450992.9675872,2,5,5,0,0
37,1769451013.6676044,2,7,7,0,0
38,1769451018.5375924,2,6,6,0,0
39,1769451034.769037,2,4,4,0,0
