crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769449114.8265796,2,0,0,0,0
1,1769449160.086615,2,0,0,0,0
2,1769449181.3565679,2,1,1,0,0
3,1769449193.4565632,2,0,0,0,0
4,1769449198.1065652,2,0,0,0,0
5,1769449220.145354,2,1,1,0,0
6,1769449289.3265824,2,1,1,0,0
7,1769449289.8365765,2,0,0,0,0
8,1769449340.7565804,2,1,1,0,0
9,1769449360.6665804,2,0,0,0,0
10,1769449374.1465693,2,0,0,0,0
11,1769449436.366574,2,1,1,0,0
12,1769449474.2465658,2,0,0,0,0
13,1769449508.4465714,2,1,1,0,0
14,1769449523.4366043,2,1,1,0,0
15,1769449532.776583,2,1,1,0,0
16,1769449566.6866093,2,0,0,0,0
17,1769449578.3365698,2,1,1,0,0
18,1769449608.076567,2,0,0,0,0
19,1769449715.616573,2,1,1,0,0
20,1769449761.9865973,2,0,0,0,0
21,1769449800.046567,2,0,0,0,0
22,1769449822.5665705,2,0,0,0,0
23,1769449827.986599,2,3,3,0,0
24,1769449853.8765771,2,1,1,0,0
25,1769449854.4265761,2,0,0,0,0
26,1769449868.6565957,2,0,0,0,0
27,1769449869.4065795,2,1,1,0,0
28,1769449913.046587,2,1,1,0,0
29,1769449915.0465586,2,0,0,0,0
30,1769449922.2366183,2,1,1,0,0
31,1769449932.0566423,2,2,2,0,0
32,1769449941.7065456,2,0,0,0,0
33,1769449969.9465787,2,1,1,0,0
34,1769449970.0105677,2,2,2,0,0
35,1769449982.61659,2,2,2,0,0
36,1769449985.9865873,2,1,1,0,0
37,1769450013.9766488,2,0,0,0,0
38,1769450043.0765736,2,0,0,0,0
