crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769449215.2809374,2,0,0,0,0
1,1769449249.8508992,2,0,0,0,0
2,1769449273.410943,2,0,0,0,0
3,1769449288.9066424,2,1,1,0,0
4,1769449292.0809267,2,1,1,0,0
5,1769449302.2609155,2,0,0,0,0
6,1769449326.650912,2,0,0,0,0
7,1769449357.1582978,2,4,4,0,0
8,1769449403.980947,2,2,2,0,0
9,1769449423.3309271,2,2,2,0,0
10,1769449431.630951,2,1,1,0,0
11,1769449439.9809139,2,1,1,0,0
12,1769449480.810924,2,1,1,0,0
13,1769449497.6509275,2,1,1,0,0
14,1769449524.8009133,2,0,0,0,0
15,1769449565.5509632,2,1,1,0,0
16,1769449588.4409168,2,0,0,0,0
17,1769449614.8209352,2,0,0,0,0
18,1769449625.6309552,2,2,2,0,0
19,1769449635.1069686,2,1,1,0,0
20,1769449635.870884,2,0,0,0,0
21,1769449637.040941,2,1,1,0,0
22,1769449647.970932,2,1,1,0,0
23,1769449655.8009067,2,0,0,0,0
24,1769449676.9465728,2,1,1,0,0
25,1769449744.6809206,2,0,0,0,0
26,1769449769.9509444,2,1,1,0,0
27,1769449775.8508759,2,0,0,0,0
28,1769449820.1909232,2,1,1,0,0
29,1769449829.340928,2,1,1,0,0
30,1769449877.8609326,2,1,1,0,0
31,1769449901.8109257,2,0,0,0,0
32,1769449913.2209253,2,1,1,0,0
33,1769449920.0609143,2,1,1,0,0
34,1769449922.490916,2,0,0,0,0
35,1769450027.9009356,2,1,1,0,0
36,1769450054.410939,2,0,0,0,0
37,1769450057.4609492,2,1,1,0,0
38,1769450091.1409268,2,1,1,0,0
