crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769451081.382394,2,0,0,0,0
1,1769451100.672677,2,12,8,2,2
2,1769451103.7824252,2,9,5,2,2
3,1769451122.4824388,2,13,12,0,1
4,1769451137.0924296,2,11,8,1,2
5,1769451184.792453,2,18,18,0,0
6,1769451186.8724248,2,9,7,0,2
7,1769451213.1824002,2,8,4,4,0
8,1769451218.6724038,2,9,7,1,1
9,1769451254.582418,2,8,4,3,1
10,1769451330.1924403,2,12,11,1,0
11,1769451332.8024108,2,8,6,0,2
12,1769451367.322403,2,8,4,2,2
13,1769451386.832428,2,12,12,0,0
14,1769451405.7024379,2,12,12,0,0
15,1769451407.5224266,2,9,9,0,0
16,1769451408.3572102,2,8,7,0,1
17,1769451432.912402,2,5,5,0,0
18,1769451458.893853,2,3,3,0,0
19,1769451465.4324284,2,12,12,0,0
20,1769451479.8723757,2,2,2,0,0
21,1769451482.2024233,2,8,8,0,0
22,1769451504.6523705,2,2,2,0,0
23,1769451567.6224,2,6,5,1,0
24,1769451571.0124266,2,12,11,0,1
25,1769451572.1223762,2,6,6,0,0
26,1769451616.212443,2,16,16,0,0
27,1769451670.042436,2,11,9,0,2
28,1769451701.5124059,2,5,4,1,0
29,1769451758.4124327,2,10,9,0,1
30,1769451767.4924252,2,13,12,1,0
31,1769451771.7124171,2,10,6,2,2
32,1769451774.952453,2,9,8,0,1
33,1769451779.4423568,2,0,0,0,0
34,1769451835.0823975,2,6,4,1,1
35,1769451861.4924297,2,10,10,0,0
36,1769451945.4524648,2,14,13,1,0
37,1769452022.5824327,2,11,10,1,0
