crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769450148.429262,2,0,0,0,0
1,1769450191.349267,2,3,1,2,0
2,1769450214.4892602,2,5,5,0,0
3,1769450249.3192606,2,5,4,1,0
4,1769450274.6992967,2,10,10,0,0
5,1769450288.2892969,2,8,8,0,0
6,1769450288.8692765,2,5,4,1,0
7,1769450301.6054366,2,5,5,0,0
8,1769450316.6392884,2,7,6,1,0
9,1769450356.109271,2,6,5,1,0
10,1769450358.2392561,2,3,3,0,0
11,1769450391.77929,2,8,7,1,0
12,1769450464.239301,2,8,8,0,0
13,1769450520.729264,2,4,4,0,0
14,1769450537.3793046,2,9,9,0,0
15,1769450538.6492786,2,6,6,0,0
16,1769450567.5892742,2,3,3,0,0
17,1769450586.369289,2,10,9,1,0
18,1769450606.6592574,2,3,3,0,0
19,1769450608.1992667,2,4,3,1,0
20,1769450623.909277,2,2,2,0,0
21,1769450736.1392663,2,4,4,0,0
22,1769450797.9192991,2,5,5,0,0
23,1769450799.4092984,2,6,6,0,0
24,1769450803.8592892,2,8,8,0,0
25,1769450806.9093623,2,6,6,0,0
26,1769450819.8792434,2,0,0,0,0
27,1769450921.8892827,2,2,2,0,0
28,1769450935.7792358,2,9,9,0,0
29,1769450938.039265,2,3,3,0,0
30,1769450953.4592862,2,2,2,0,0
31,1769450953.789267,2,4,4,0,0
32,1769450977.0292952,2,4,3,1,0
33,1769450988.8092818,2,5,5,0,0
34,1769450995.6192887,2,4,3,1,0
35,1769451008.0793042,2,10,10,0,0
36,1769451012.3792465,2,1,1,0,0
