crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769439208.3225698,2,3,2,0,1
1,1769439211.0625575,2,5,4,0,1
2,1769439212.2024837,2,6,5,0,1
3,1769439222.1125915,2,6,4,2,0
4,1769439239.41251,2,2,0,0,2
5,1769439288.982514,2,15,12,3,0
6,1769439301.192484,2,9,6,3,0
7,1769439321.0625446,2,6,5,1,0
8,1769439322.602487,2,9,5,3,1
9,1769439337.602812,2,7,6,0,1
10,1769439365.5691996,2,6,4,0,2
11,1769439413.322626,2,6,4,1,1
12,1769439475.8526313,2,8,8,0,0
13,1769439483.914552,2,6,6,0,0
14,1769439494.2026079,2,3,3,0,0
15,1769439494.322527,2,5,5,0,0
16,1769439518.9725463,2,13,13,0,0
17,1769439523.6224923,2,10,6,1,3
18,1769439553.3425057,2,2,2,0,0
19,1769439578.0423844,2,8,8,0,0
20,1769439595.1225734,2,9,8,0,1
21,1769439598.3025742,2,12,10,2,0
22,1769439613.6225564,2,17,17,0,0
23,1769439619.4424958,2,1,1,0,0
24,1769439705.6026294,2,10,10,0,0
25,1769439710.462611,2,6,4,1,1
26,1769439742.1831284,2,2,1,0,1
27,1769439769.9325693,2,9,7,2,0
