No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762816098.1559956,0,1,0.0326,0.0,0.0039,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,5.16,3.86,1.3,None,0.0002357959747314453,7.888,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,15.5,0.0,16.5,0.1532,1.0,0.04,0.061,2062.9028014239284,10.0,2072.9028014239284
0,1762816098.1566687,0.0,1,0.0326,0.0,0.0039,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,7.68,4.35,3.33,None,0.0002357959747314453,6.845,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,15.5,0.0,16.5,0.1532,1.0,0.04,0.061,2062.9028014239284,10.0,2072.9028014239284
0,1762816098.1746805,0.0,2,0.0631,0.0,0.0067,0.0499,6.6958,0.0,4.9894,0.0,0.0,0.0,6.21,3.23,2.98,None,0.04532027244567871,6.914,True,None,sfc_cache_p2_1,0,None,0,0,0,2,4,0,0,0,False,100.0,15.5,0.0,16.5,0.1313,1.0,0.0707,0.0531,2089.563999380901,20.0,2109.563999380901
0,1762816098.1751995,0.0,2,0.0631,0.0,0.0067,0.0499,6.6958,0.0,4.9894,0.0,0.0,0.0,8.54,5.2,3.34,None,0.04532027244567871,6.402,True,None,sfc_unique_p2_1,0,None,0,0,0,2,4,0,0,0,False,100.0,15.5,0.0,16.5,0.1313,1.0,0.0707,0.0531,2089.563999380901,20.0,2109.563999380901
0,1762816098.1922889,0.0,3,0.0835,0.0,0.0084,0.0499,9.144,0.0,4.9894,0.0,0.0,0.0,5.38,3.86,1.52,None,0.06377792358398438,6.552,True,None,sfc_cache_p3_1,0,None,8.33,0,33.0,6,6,0,0,0,False,100.0,14.111666666666666,0.0,11.0,0.1047,1.0,0.0681,0.044,2102.9925708094725,30.0,2132.9925708094725
0,1762816098.1927817,0.0,3,0.0835,0.0,0.0084,0.0499,9.144,0.0,4.9894,0.0,0.0,0.0,7.86,5.2,2.66,None,0.06377792358398438,6.461,True,None,sfc_unique_p3_1,0,None,8.33,0,33.0,6,6,0,0,0,False,100.0,14.111666666666666,0.0,11.0,0.1047,1.0,0.0681,0.044,2102.9925708094725,30.0,2132.9925708094725
0,1762816098.211086,0.1,4,0.104,0.0,0.0157,0.0499,11.5923,0.0,4.9894,0.0,0.0,0.0,5.69,3.86,1.83,None,0.08132672309875488,6.553,True,None,sfc_cache_p4_1,0,None,16.66,0,66.0,10,8,0,0,0,False,100.0,13.4175,0.0,8.25,0.0989,1.0,0.0656,0.0609,2108.216220399319,40.0,2148.216220399319
0,1762816098.2115982,0.1,4,0.104,0.0,0.0157,0.0499,11.5923,0.0,4.9894,0.0,0.0,0.0,9.19,4.79,4.4,None,0.08132672309875488,6.681,True,None,sfc_unique_p4_1,0,None,16.66,0,66.0,10,8,0,0,0,False,100.0,13.4175,0.0,8.25,0.0989,1.0,0.0656,0.0609,2108.216220399319,40.0,2148.216220399319
0,1762816098.2306974,0.1,5,0.123,0.0,0.0224,0.0499,14.0406,0.0,4.9894,0.0,0.0,0.0,6.29,3.34,2.95,None,0.10012698173522949,6.706,True,None,sfc_cache_p5_1,0,None,24.99,0,99.0,14,10,0,0,0,False,100.0,13.001,0.0,6.6,0.1046,1.0,0.0634,0.0673,2128.7285249961305,50.0,2178.7285249961305
0,1762816098.2312143,0.1,5,0.123,0.0,0.0224,0.0499,14.0406,0.0,4.9894,0.0,0.0,0.0,8.75,4.35,4.4,None,0.10012698173522949,6.796,True,None,sfc_unique_p5_1,0,None,24.99,0,99.0,14,10,0,0,0,False,100.0,13.001,0.0,6.6,0.1046,1.0,0.0634,0.0673,2128.7285249961305,50.0,2178.7285249961305
