timestamp,2,5,6,8,9,14,18,23,25,28,33,34
1755521884.11195,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521884.1123009,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521884.1219792,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521884.1221743,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521884.1316257,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521884.1318233,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521884.143493,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521884.1436794,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.114182,0.00,0.00,0.00,40.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.1146421,0.00,0.00,0.00,40.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.1336489,0.00,0.00,0.00,40.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.1340966,0.00,0.00,0.00,40.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.1510866,0.00,0.00,0.00,40.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.1515129,0.00,0.00,0.00,40.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.170815,0.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521904.1712494,0.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.1236534,13.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.1240656,13.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.1394565,22.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.139798,22.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.1549673,31.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.155308,31.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.170298,40.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521925.170638,40.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00
1755521937.823692,40.00,0.00,0.00,22.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00
