No.,time,timestamp,number_of_sfc,cpu_utilization,bandwidth_utilization,cache_utilization,latency,duration,success,arrival_time,depart_time,sfc_id
1,None,1695399092.9957113,4,0.0022222222222222222,0.0032095238095238092,0.008333333333333333,2,0.17501425743103027,1,1695399092.8196964,1695399092.9957113,sfc_cache_p1_1
2,None,1695399093.2349238,4,0.006666666666666667,0.009628571428571429,0.008333333333333333,2,0.18821263313293457,1,1695399092.8196964,1695399093.2349238,sfc_unique_p1_1
3,None,1695399093.499445,4,0.006944444444444445,0.010552380952380954,0.008333333333333333,2,0.20801472663879395,1,1695399092.8196964,1695399093.499445,sfc_cache_p2_1
4,None,1695399093.753503,4,0.01138888888888889,0.01697142857142857,0.008333333333333333,2,0.20505785942077637,1,1695399092.8196964,1695399093.753503,sfc_unique_p2_1
5,None,1695399094.018024,4,0.011666666666666669,0.017895238095238096,0.008333333333333333,2,0.20601391792297363,1,1695399092.8196964,1695399094.018024,sfc_cache_p3_1
6,None,1695399094.2856245,4,0.016111111111111114,0.02431428571428572,0.008333333333333333,2,0.2146005630493164,1,1695399092.8196964,1695399094.2856245,sfc_unique_p3_1
7,None,1695399094.5656521,4,0.01638888888888889,0.025238095238095243,0.008333333333333333,2,0.20701336860656738,1,1695399092.8196964,1695399094.5656521,sfc_cache_p4_1
8,None,1695399094.821175,4,0.020833333333333336,0.031657142857142856,0.008333333333333333,2,0.17801356315612793,1,1695399092.8196964,1695399094.821175,sfc_unique_p4_1
9,None,1695399095.0791905,4,0.021111111111111112,0.032580952380952384,0.008333333333333333,2,0.20001435279846191,1,1695399092.8196964,1695399095.0791905,sfc_cache_p5_1
10,None,1695399095.3503451,4,0.02555555555555556,0.039,0.008333333333333333,2,0.20314335823059082,1,1695399092.8196964,1695399095.3503451,sfc_unique_p5_1
11,None,1695399095.623866,4,0.025833333333333337,0.03992380952380953,0.008333333333333333,2,0.1980140209197998,1,1695399092.8196964,1695399095.623866,sfc_cache_p6_1
12,None,1695399095.877881,4,0.030277777777777785,0.04177142857142857,0.008333333333333333,1,0.18950915336608887,1,1695399092.8196964,1695399095.877881,sfc_unique_p6_1
13,None,1695399096.1514,4,0.030555555555555558,0.0426952380952381,0.008333333333333333,2,0.20101356506347656,1,1695399092.8196964,1695399096.1514,sfc_cache_p7_1
14,None,1695399096.4371684,4,0.035,0.04454285714285714,0.008333333333333333,1,0.21419787406921387,1,1695399092.8196964,1695399096.4371684,sfc_unique_p7_1
15,None,1695399096.7146897,4,0.03527777777777778,0.04546666666666667,0.008333333333333333,2,0.1980137825012207,1,1695399092.8196964,1695399096.7146897,sfc_cache_p8_1
16,None,1695399096.9992144,4,0.03972222222222223,0.04731428571428571,0.008333333333333333,1,0.19201445579528809,1,1695399092.8196964,1695399096.9992144,sfc_unique_p8_1
17,None,1695399097.274229,4,0.04000000000000001,0.04823809523809524,0.008333333333333333,2,0.19701313972473145,1,1695399092.8196964,1695399097.274229,sfc_cache_p9_1
18,None,1695399097.5353966,4,0.04444444444444445,0.05008571428571429,0.008333333333333333,1,0.18563556671142578,1,1695399092.8196964,1695399097.5353966,sfc_unique_p9_1
19,None,1695399097.817961,4,0.044722222222222226,0.05100952380952382,0.008333333333333333,2,0.19705772399902344,1,1695399092.820697,1695399097.817961,sfc_cache_p10_1
20,None,1695399098.1064827,4,0.04916666666666668,0.05285714285714286,0.008333333333333333,1,0.18801474571228027,1,1695399092.820697,1695399098.1064827,sfc_unique_p10_1
21,None,1695399098.3800056,4,0.04916666666666668,0.05285714285714286,0.008333333333333333,None,0.18801617622375488,0,1695399092.820697,1695399098.3800056,sfc_cache_p11_1
22,None,1695399098.6426594,4,0.04916666666666668,0.05285714285714286,0.008333333333333333,None,0.17659640312194824,0,1695399092.820697,1695399098.6426594,sfc_unique_p11_1
23,None,1695399098.9212396,4,0.04916666666666668,0.05285714285714286,0.008333333333333333,None,0.18402814865112305,0,1695399092.820697,1695399098.9212396,sfc_cache_p12_1
24,None,1695399099.1712527,4,0.04916666666666668,0.05285714285714286,0.008333333333333333,None,0.16850638389587402,0,1695399092.820697,1695399099.1712527,sfc_unique_p12_1
25,None,1695399114.01117,4,0.0513888888888889,0.05378095238095239,0.016666666666666666,1,0.17506837844848633,1,1695399113.8351014,1695399114.01117,sfc_cache_p1_2
