crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
1,sfc_unique_p4_23,True,True,Yes,-0.56697371280951,7.081031799316406e-05,RE_p4_23,-0.56697371280951,0,Low,Fast Recover
4,sfc_cache_p1_42,True,True,Yes,0.0,0.00010752677917480469,IA_DET_FT_42,0.0,0,Low,Fast Recover
4,sfc_cache_p4_42,True,True,Yes,0.1827374881835908,8.7738037109375e-05,IA_DET_FT_42,0.1827374881835908,0,Low,Fast Recover
4,sfc_unique_p4_42,True,False,N/A,-14.443759236124793,0.0541234016418457,N/A,-14.443759236124793,-21.0,High,Slow Recover
4,sfc_unique_p3_41,True,False,N/A,-13.16527938466228,0.10678434371948242,N/A,-13.16527938466228,-21.0,High,Slow Recover
4,sfc_unique_p1_42,True,False,N/A,-13.932287175429108,0.15945768356323242,N/A,-13.932287175429108,-21.0,High,Slow Recover
4,sfc_cache_p4_46,True,False,N/A,-15.666897265837667,0.2111833095550537,N/A,-15.666897265837667,-10.0,High,Slow Recover
4,sfc_cache_p4_45,True,False,N/A,-14.324046022443934,0.26402735710144043,N/A,-14.324046022443934,-10.0,High,Slow Recover
4,sfc_cache_p4_44,True,False,N/A,-14.316492971305966,0.49178409576416016,N/A,-14.316492971305966,-10.0,High,Slow Recover
4,sfc_cache_p4_43,True,False,N/A,-14.320311398427716,0.5454974174499512,N/A,-14.320311398427716,-10.0,High,Slow Recover
4,sfc_cache_p3_46,True,False,N/A,-14.84431820999823,0.5992331504821777,N/A,-14.84431820999823,-10.0,High,Slow Recover
4,sfc_cache_p3_45,True,False,N/A,-14.324046022443934,0.6598653793334961,N/A,-14.324046022443934,-10.0,High,Slow Recover
4,sfc_cache_p3_44,True,False,N/A,-14.316492971305966,0.7274672985076904,N/A,-14.316492971305966,-10.0,High,Slow Recover
4,sfc_cache_p3_43,True,False,N/A,-14.320311398427716,0.7970209121704102,N/A,-14.320311398427716,-10.0,High,Slow Recover
4,sfc_cache_p2_46,True,False,N/A,-14.84431820999823,0.8648340702056885,N/A,-14.84431820999823,-10.0,High,Slow Recover
4,sfc_cache_p2_45,True,False,N/A,-14.324046022443934,0.9160630702972412,N/A,-14.324046022443934,-10.0,High,Slow Recover
4,sfc_cache_p2_44,True,False,N/A,-14.316492971305966,0.9670343399047852,N/A,-14.316492971305966,-10.0,High,Slow Recover
4,sfc_cache_p2_43,True,False,N/A,-14.320311398427716,1.0191242694854736,N/A,-14.320311398427716,-10.0,High,Slow Recover
4,sfc_cache_p2_42,True,False,N/A,-14.319587716885545,1.2399423122406006,N/A,-14.319587716885545,-10.0,High,Slow Recover
4,sfc_cache_p2_41,True,False,N/A,-14.84527938466228,1.2917604446411133,N/A,-14.84527938466228,-10.0,High,Slow Recover
4,sfc_cache_p1_46,True,False,N/A,-14.84431820999823,1.343691349029541,N/A,-14.84431820999823,-10.0,High,Slow Recover
4,sfc_cache_p1_45,True,False,N/A,-14.324046022443934,1.3951611518859863,N/A,-14.324046022443934,-10.0,High,Slow Recover
4,sfc_cache_p1_44,True,False,N/A,-14.316492971305966,1.4477927684783936,N/A,-14.316492971305966,-10.0,High,Slow Recover
4,sfc_cache_p1_43,True,False,N/A,-14.320311398427716,1.502148151397705,N/A,-14.320311398427716,-10.0,High,Slow Recover
4,sfc_cache_p1_41,True,False,N/A,-14.84527938466228,1.5554251670837402,N/A,-14.84527938466228,-10.0,High,Slow Recover
