timestamp;(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1762816108.6234617;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816108.624036;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.494866;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.4956312;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.521069;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.521756;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.545728;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.546405;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;0.00;0.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.5707695;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;160.00;160.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.571501;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;160.00;160.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.5962512;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;320.00;320.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
1762816125.5966506;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;497.00;452.66;129.34;129.34;129.34;129.34;0.00;320.00;320.00;497.00;497.00;497.00;0.00;0.00;0.00;0.00;0.00;0.00;112.33;0.00;0.00;0.00;0.00;0.00
