crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769891678.387403,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769891740.4385383,2,6,0,0,6,25.9260,0.0000,23.08,0.0000
2,1769891807.3683822,2,9,0,0,9,24.6627,0.0000,17.31,0.0000
3,1769891814.3085182,2,14,0,0,14,25.9228,0.0000,31.82,0.0000
4,1769891841.2678418,2,4,0,0,4,25.7637,0.0000,9.09,0.0000
5,1769891957.3585956,2,13,0,0,13,26.3259,0.0000,36.11,0.0000
6,1769891969.518305,2,4,0,0,4,26.4238,0.0000,8.00,0.0000
7,1769892114.688204,2,6,0,0,6,25.4287,0.0000,12.50,0.0000
8,1769892220.9879837,2,6,0,0,6,25.6667,0.0000,10.34,0.0000
9,1769892258.2474382,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1769892277.4184923,2,11,0,0,11,25.6128,0.0000,28.95,0.0000
11,1769892362.6975358,2,1,0,0,1,27.0348,0.0000,1.79,0.0000
12,1769892407.4990246,2,9,0,0,9,26.0126,0.0000,34.62,0.0000
13,1769892430.8178988,2,4,0,0,4,25.0210,0.0000,11.76,0.0000
14,1769892491.2882333,2,7,0,0,7,24.7318,0.0000,21.88,0.0000
15,1769892531.4278708,2,5,0,0,5,24.7305,0.0000,13.89,0.0000
16,1769892564.248035,2,6,0,0,6,26.4516,0.0000,12.50,0.0000
17,1769892578.8481793,2,7,0,0,7,24.9957,0.0000,18.42,0.0000
18,1769892633.5782213,2,3,0,0,3,24.8045,0.0000,6.82,0.0000
19,1769892645.4177587,2,2,0,0,2,27.3552,0.0000,3.70,0.0000
