crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769963100.5565088,2,4,0,4,0,42.8740,0.0000,100.00,0.0000
1,1769963163.7194214,2,25,0,25,0,42.5822,0.0000,104.17,0.0000
2,1769963262.6382105,2,17,0,17,0,42.5585,0.0000,77.27,0.0000
3,1769963268.3277707,2,18,0,18,0,42.3542,0.0000,47.37,0.0000
4,1769963292.2713187,2,4,0,4,0,41.7302,0.0000,9.52,0.0000
5,1769964331.8002057,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1769964332.4630291,2,5,0,5,0,43.0888,0.0000,125.00,0.0000
7,1769964332.664292,2,4,0,4,0,41.5789,0.0000,100.00,0.0000
8,1769964332.9252176,2,5,0,5,0,42.1998,0.0000,125.00,0.0000
9,1769964333.4437387,2,8,0,8,0,42.6024,0.0000,400.00,0.0000
10,1769964333.7086995,2,9,0,9,0,43.0899,0.0000,0.00,0.0000
11,1769964334.1894233,2,8,0,8,0,43.4246,0.0000,400.00,0.0000
