crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769891860.1044977,2,15,0,15,0,11.3935,0.0000,46.88,0.0000
1,1769891884.5143442,2,11,0,11,0,11.3421,0.0000,25.00,0.0000
2,1769891888.2638621,2,9,0,9,0,11.2813,0.0000,20.45,0.0000
3,1769891913.5448132,2,9,0,9,0,11.4668,0.0000,32.14,0.0000
4,1769891946.6139703,2,4,0,4,0,12.3487,0.0000,8.70,0.0000
5,1769891989.583664,2,4,0,4,0,11.7974,0.0000,9.52,0.0000
6,1769892014.4433246,2,2,0,2,0,12.0033,0.0000,5.00,0.0000
7,1769892053.0630124,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1769892069.9845593,2,9,0,9,0,11.8833,0.0000,22.50,0.0000
9,1769892078.1731327,2,12,0,12,0,11.2457,0.0000,40.00,0.0000
10,1769892093.0938022,2,3,0,3,0,12.5108,0.0000,7.14,0.0000
11,1769892258.96436,2,13,0,13,0,11.7194,0.0000,30.95,0.0000
12,1769892321.0540752,2,9,0,9,0,11.6184,0.0000,19.57,0.0000
13,1769892329.5850677,2,12,0,12,0,11.8033,0.0000,26.09,0.0000
14,1769892451.3535922,2,2,0,2,0,12.1290,0.0000,3.85,0.0000
15,1769892468.4739609,2,4,0,4,0,11.8686,0.0000,11.76,0.0000
16,1769892523.8733609,2,2,0,2,0,11.7384,0.0000,4.55,0.0000
17,1769892525.775366,2,14,0,14,0,11.8804,0.0000,58.33,0.0000
18,1769892557.8537734,2,6,0,6,0,12.3969,0.0000,14.29,0.0000
19,1769892641.823371,2,2,0,2,0,13.3551,0.0000,3.85,0.0000
