crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769963066.5302863,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769963073.560266,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769963225.1015098,2,6,0,0,6,22.8238,0.0000,14.29,0.0000
3,1769963239.83248,2,12,0,0,12,22.7005,0.0000,42.86,0.0000
4,1769964331.850596,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1769964332.2489066,2,5,0,0,5,23.0686,0.0000,83.33,0.0000
6,1769964332.4326072,2,1,0,0,1,20.9610,0.0000,8.33,0.0000
7,1769964332.4827893,2,5,0,0,5,22.2537,0.0000,125.00,0.0000
8,1769964332.9500854,2,1,0,0,1,23.4765,0.0000,8.33,0.0000
9,1769964332.9950407,2,1,0,0,1,23.3341,0.0000,8.33,0.0000
10,1769964333.0377588,2,3,0,0,3,21.8368,0.0000,30.00,0.0000
