crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769891747.9936059,2,9,0,0,9,7.1240,0.0000,45.00,0.0000
1,1769891760.0927074,2,3,0,0,3,7.9466,0.0000,7.89,0.0000
2,1769891883.2627654,2,1,0,0,1,7.7685,0.0000,2.00,0.0000
3,1769891885.253735,2,6,0,0,6,7.4221,0.0000,15.00,0.0000
4,1769891902.1335459,2,11,0,0,11,8.0966,0.0000,26.19,0.0000
5,1769891902.7536259,2,12,0,0,12,7.9080,0.0000,31.58,0.0000
6,1769891909.16238,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1769891942.8995442,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1769891974.7128556,2,4,0,0,4,9.2438,0.0000,7.41,0.0000
9,1769892147.272798,2,1,0,0,1,7.0961,0.0000,2.27,0.0000
10,1769892186.402977,2,2,0,0,2,7.7018,0.0000,3.70,0.0000
11,1769892255.8231382,2,3,0,0,3,7.3021,0.0000,6.52,0.0000
12,1769892288.7940075,2,8,0,0,8,7.6966,0.0000,22.22,0.0000
13,1769892379.8831465,2,5,0,0,5,8.1125,0.0000,11.36,0.0000
14,1769892393.082708,2,2,0,0,2,8.1975,0.0000,4.00,0.0000
15,1769892434.5029984,2,6,0,0,6,7.3691,0.0000,18.75,0.0000
16,1769892467.9630759,2,2,0,0,2,8.9389,0.0000,4.55,0.0000
17,1769892490.6128805,2,4,0,0,4,7.9310,0.0000,8.33,0.0000
18,1769892500.7636967,2,6,0,0,6,9.1737,0.0000,15.79,0.0000
19,1769892548.9223816,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
