crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769956923.113613,2,5,5,0,0,14.3298,0.0000,8.33,0.0000
1,1769956929.724949,2,15,15,0,0,13.8081,0.0000,32.61,0.0000
2,1769957015.9534497,2,4,4,0,0,13.4668,0.0000,6.06,0.0000
3,1769957031.6440356,2,6,6,0,0,14.2542,0.0000,12.00,0.0000
4,1769957135.844108,2,6,6,0,0,14.5207,0.0000,13.64,0.0000
5,1769957398.8134418,2,3,3,0,0,13.1127,0.0000,4.69,0.0000
6,1769957399.9139006,2,4,4,0,0,12.8952,0.0000,6.45,0.0000
7,1769957498.6137357,2,6,6,0,0,14.3551,0.0000,25.00,0.0000
8,1769957505.4338555,2,3,3,0,0,12.9449,0.0000,8.33,0.0000
9,1769957533.0833392,2,3,3,0,0,13.9585,0.0000,6.52,0.0000
10,1769957541.9336884,2,8,8,0,0,14.1866,0.0000,20.00,0.0000
