crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769963116.428881,2,6,0,6,0,13.2396,0.0000,50.00,0.0000
1,1769963149.648708,2,20,0,20,0,14.0797,0.0000,83.33,0.0000
2,1769963176.3010306,2,26,0,26,0,13.6735,0.0000,144.44,0.0000
3,1769963249.2790723,2,11,0,11,0,14.4059,0.0000,39.29,0.0000
4,1769963257.40854,2,9,0,9,0,14.5170,0.0000,26.47,0.0000
5,1769963273.329574,2,14,0,14,0,13.4301,0.0000,58.33,0.0000
6,1769964331.8072205,2,3,0,3,0,13.1345,0.0000,10.71,0.0000
7,1769964332.251657,2,1,0,1,0,14.0919,0.0000,10.00,0.0000
8,1769964332.4940987,2,3,0,3,0,13.8244,0.0000,50.00,0.0000
9,1769964332.590923,2,7,0,7,0,13.9808,0.0000,0.00,0.0000
10,1769964332.782322,2,9,0,9,0,13.9641,0.0000,450.00,0.0000
11,1769964333.2379704,2,11,0,11,0,14.5712,0.0000,0.00,0.0000
12,1769964333.4738734,2,5,0,5,0,13.9336,0.0000,250.00,0.0000
