crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769963215.1989653,2,29,0,29,0,8.5775,0.0000,103.57,0.0000
1,1769963257.6978116,2,14,0,14,0,8.3521,0.0000,41.18,0.0000
2,1769963292.7066894,2,12,0,12,0,7.9026,0.0000,42.86,0.0000
3,1769963294.0457313,2,9,0,9,0,7.9885,0.0000,28.12,0.0000
4,1769963301.3054707,2,9,0,9,0,8.6793,0.0000,25.00,0.0000
5,1769964331.8040109,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1769964332.175604,2,7,0,7,0,7.5596,0.0000,350.00,0.0000
7,1769964332.429269,2,3,0,3,0,8.1003,0.0000,50.00,0.0000
8,1769964332.9333203,2,6,0,6,0,7.7472,0.0000,300.00,0.0000
9,1769964333.158946,2,10,0,10,0,7.9809,0.0000,0.00,0.0000
10,1769964333.5762498,2,9,0,9,0,8.5087,0.0000,0.00,0.0000
