crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769956576.089937,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769956659.1107075,2,4,0,0,4,9.4723,0.0000,8.00,0.0000
2,1769956675.122911,2,11,0,0,11,10.2142,0.0000,25.00,0.0000
3,1769956700.4800746,2,1,0,0,1,10.4498,0.0000,1.35,0.0000
4,1769956778.490545,2,6,0,0,6,9.5558,0.0000,15.79,0.0000
5,1769956809.1006956,2,6,0,0,6,10.3161,0.0000,11.11,0.0000
6,1769956809.750845,2,8,0,0,8,10.0905,0.0000,16.00,0.0000
7,1769956972.4209003,2,4,0,0,4,10.0416,0.0000,9.52,0.0000
8,1769957093.6605482,2,5,0,0,5,10.3656,0.0000,8.93,0.0000
9,1769957261.1403039,2,3,0,0,3,10.6189,0.0000,6.25,0.0000
10,1769957269.2207956,2,4,0,0,4,10.0496,0.0000,8.00,0.0000
11,1769957312.6004784,2,4,0,0,4,10.1114,0.0000,6.45,0.0000
12,1769957317.8418083,2,14,0,0,14,10.0611,0.0000,28.00,0.0000
13,1769957362.1205106,2,5,0,0,5,9.9791,0.0000,8.93,0.0000
14,1769957381.1706557,2,5,0,0,5,11.6766,0.0000,8.62,0.0000
15,1769957417.1703753,2,3,0,0,3,10.7564,0.0000,5.56,0.0000
16,1769957426.3512106,2,6,0,0,6,10.0095,0.0000,12.50,0.0000
17,1769957464.9008396,2,5,0,0,5,10.5398,0.0000,8.93,0.0000
18,1769957482.5806305,2,5,0,0,5,10.2370,0.0000,12.50,0.0000
19,1769957548.9413526,2,7,0,0,7,9.9513,0.0000,15.91,0.0000
