crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769891771.4316554,2,9,9,0,0,27.0065,0.0000,21.43,0.0000
1,1769891801.0414612,2,6,6,0,0,27.4746,0.0000,10.71,0.0000
2,1769891960.6129122,2,14,14,0,0,26.7045,0.0000,30.43,0.0000
3,1769891984.562041,2,5,5,0,0,27.5294,0.0000,8.62,0.0000
4,1769892117.9321356,2,7,7,0,0,27.5981,0.0000,15.91,0.0000
5,1769892161.6913507,2,4,4,0,0,28.8836,0.0000,6.90,0.0000
6,1769892239.8330286,2,9,9,0,0,26.8823,0.0000,25.00,0.0000
7,1769892253.9629307,2,14,14,0,0,27.4474,0.0000,36.84,0.0000
8,1769892290.6016364,2,5,5,0,0,27.7604,0.0000,7.81,0.0000
9,1769892361.2317348,2,4,4,0,0,27.9381,0.0000,7.69,0.0000
10,1769892519.2018516,2,10,10,0,0,27.4943,0.0000,29.41,0.0000
11,1769892598.7517989,2,9,9,0,0,27.1554,0.0000,23.68,0.0000
12,1769892620.451767,2,11,11,0,0,27.2302,0.0000,28.95,0.0000
13,1769892621.1198034,2,13,13,0,0,27.4448,0.0000,43.33,0.0000
