crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769956580.8689861,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769956632.729868,2,6,0,0,6,23.8814,0.0000,25.00,0.0000
2,1769956644.4099867,2,5,0,0,5,23.4984,0.0000,19.23,0.0000
3,1769956662.3998303,2,8,0,0,8,23.7788,0.0000,25.00,0.0000
4,1769956721.899792,2,7,0,0,7,24.7546,0.0000,10.00,0.0000
5,1769956814.619365,2,3,0,0,3,23.5085,0.0000,10.71,0.0000
6,1769956818.449441,2,3,0,0,3,24.3598,0.0000,8.33,0.0000
7,1769956831.229761,2,8,0,0,8,23.9362,0.0000,44.44,0.0000
8,1769956865.2193835,2,3,0,0,3,25.4647,0.0000,8.82,0.0000
9,1769956931.390412,2,8,0,0,8,24.3252,0.0000,20.00,0.0000
10,1769956996.259372,2,2,0,0,2,24.4459,0.0000,3.03,0.0000
11,1769957048.0397046,2,3,0,0,3,24.2066,0.0000,6.25,0.0000
12,1769957120.179729,2,4,0,0,4,23.9694,0.0000,7.14,0.0000
13,1769957141.0710633,2,12,0,0,12,24.0023,0.0000,50.00,0.0000
14,1769957178.5593636,2,3,0,0,3,23.7571,0.0000,9.38,0.0000
15,1769957183.9794555,2,4,0,0,4,23.5418,0.0000,12.50,0.0000
16,1769957220.5393643,2,3,0,0,3,23.0364,0.0000,7.50,0.0000
17,1769957314.570487,2,9,0,0,9,23.9533,0.0000,17.31,0.0000
18,1769957442.1703022,2,7,0,0,7,23.0483,0.0000,20.59,0.0000
19,1769957537.1397247,2,6,0,0,6,23.8376,0.0000,13.04,0.0000
