crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769956591.711847,2,1,0,1,0,9.7148,0.0000,10.00,0.0000
1,1769956599.1021426,2,4,0,4,0,9.6458,0.0000,66.67,0.0000
2,1769956600.9221063,2,4,0,4,0,9.3620,0.0000,66.67,0.0000
3,1769956619.6415303,2,1,0,1,0,8.9667,0.0000,4.55,0.0000
4,1769956681.60305,2,11,0,11,0,9.7250,0.0000,26.19,0.0000
5,1769956758.4022691,2,3,0,3,0,9.9971,0.0000,5.56,0.0000
6,1769956805.5230956,2,12,0,12,0,9.6433,0.0000,42.86,0.0000
7,1769956937.943109,2,9,0,9,0,9.4046,0.0000,28.12,0.0000
8,1769956946.792687,2,14,0,14,0,10.0557,0.0000,77.78,0.0000
9,1769956981.7225702,2,5,0,5,0,10.2086,0.0000,11.90,0.0000
10,1769956991.83278,2,7,0,7,0,9.5412,0.0000,18.42,0.0000
11,1769957000.461567,2,1,0,1,0,9.9967,0.0000,1.92,0.0000
12,1769957006.7516155,2,1,0,1,0,9.3149,0.0000,1.92,0.0000
13,1769957088.1934545,2,12,0,12,0,9.6724,0.0000,28.57,0.0000
14,1769957178.4322488,2,8,0,8,0,9.6142,0.0000,16.67,0.0000
15,1769957301.1916904,2,2,0,2,0,10.0463,0.0000,3.85,0.0000
16,1769957429.8015938,2,1,0,1,0,9.1899,0.0000,2.17,0.0000
17,1769957478.3130069,2,9,0,9,0,9.7263,0.0000,32.14,0.0000
18,1769957552.3617995,2,3,0,3,0,9.6119,0.0000,7.14,0.0000
19,1769957554.162283,2,10,0,10,0,9.4435,0.0000,31.25,0.0000
