crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769963099.5434167,2,2,0,0,2,5.3335,0.0000,9.09,0.0000
1,1769963110.3535438,2,3,0,0,3,4.8474,0.0000,15.00,0.0000
2,1769963163.9045208,2,9,0,0,9,5.3290,0.0000,26.47,0.0000
3,1769963199.6852698,2,12,0,0,12,5.6245,0.0000,46.15,0.0000
4,1769963202.393177,2,1,0,0,1,6.8402,0.0000,2.27,0.0000
5,1769963256.573862,2,7,0,0,7,6.4565,0.0000,14.00,0.0000
6,1769963281.5029364,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1769964331.8050613,2,16,0,0,16,6.3429,0.0000,53.33,0.0000
8,1769964332.8986518,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1769964333.4889152,2,4,0,0,4,4.1156,0.0000,66.67,0.0000
10,1769964333.659032,2,6,0,0,6,5.6311,0.0000,300.00,0.0000
11,1769964333.874598,2,3,0,0,3,5.5914,0.0000,37.50,0.0000
12,1769964333.930187,2,5,0,0,5,6.2351,0.0000,125.00,0.0000
13,1769964334.246148,2,3,0,0,3,5.3580,0.0000,50.00,0.0000
