crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769956576.9841647,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769956628.624493,2,1,0,1,0,45.5462,0.0000,4.55,0.0000
2,1769956640.6549282,2,9,0,9,0,45.2943,0.0000,45.00,0.0000
3,1769956677.834756,2,2,0,2,0,45.5119,0.0000,4.35,0.0000
4,1769956719.2747116,2,2,0,2,0,43.7576,0.0000,3.85,0.0000
5,1769956727.6345832,2,2,0,2,0,44.1872,0.0000,3.23,0.0000
6,1769956816.056063,2,15,0,15,0,45.3119,0.0000,57.69,0.0000
7,1769956826.8862486,2,14,0,14,0,44.9145,0.0000,53.85,0.0000
8,1769956964.62554,2,16,0,16,0,46.1500,0.0000,38.10,0.0000
9,1769956971.7858312,2,11,0,11,0,45.2241,0.0000,23.91,0.0000
10,1769957034.2956467,2,17,0,17,0,45.8040,0.0000,47.22,0.0000
11,1769957050.8844967,2,1,0,1,0,46.6409,0.0000,2.08,0.0000
12,1769957115.1145718,2,1,0,1,0,44.4768,0.0000,1.79,0.0000
13,1769957143.195263,2,12,0,12,0,45.2050,0.0000,28.57,0.0000
14,1769957144.935666,2,9,0,9,0,45.1902,0.0000,18.75,0.0000
15,1769957256.1154585,2,10,0,10,0,45.5189,0.0000,29.41,0.0000
16,1769957304.5548933,2,8,0,8,0,46.1435,0.0000,23.53,0.0000
17,1769957318.0444143,2,2,0,2,0,44.7952,0.0000,5.00,0.0000
18,1769957501.9955943,2,17,0,17,0,45.6213,0.0000,50.00,0.0000
19,1769957523.454264,2,1,0,1,0,44.1020,0.0000,1.85,0.0000
