crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769963141.0369537,2,5,0,0,5,6.1736,0.0000,13.16,0.0000
1,1769963205.9773657,2,12,0,0,12,6.8601,0.0000,28.57,0.0000
2,1769963260.797997,2,14,0,0,14,6.7433,0.0000,53.85,0.0000
3,1769964332.4622836,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1769964332.462421,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1769964332.4625206,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1769964332.462615,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1769964332.4627073,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1769964332.4627967,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1769964332.462881,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1769964332.4629648,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
