crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769956722.7213547,2,5,5,0,0,16.3056,0.0000,8.33,0.0000
1,1769956771.2722414,2,9,9,0,0,17.1114,0.0000,40.91,0.0000
2,1769956893.2329013,2,13,13,0,0,17.6770,0.0000,22.41,0.0000
3,1769956971.7121587,2,10,10,0,0,17.0601,0.0000,41.67,0.0000
4,1769956976.5423107,2,20,20,0,0,17.9050,0.0000,250.00,0.0000
5,1769957096.8023272,2,9,9,0,0,16.7802,0.0000,18.75,0.0000
6,1769957186.2411952,2,5,5,0,0,17.3078,0.0000,11.36,0.0000
7,1769957226.9422483,2,9,9,0,0,17.3400,0.0000,26.47,0.0000
8,1769957257.7112193,2,5,5,0,0,16.8149,0.0000,13.16,0.0000
9,1769957338.5019884,2,7,7,0,0,16.5814,0.0000,21.88,0.0000
10,1769957433.171197,2,4,4,0,0,16.6629,0.0000,10.53,0.0000
11,1769957474.191666,2,10,10,0,0,17.7118,0.0000,25.00,0.0000
12,1769957486.0112486,2,5,5,0,0,16.5212,0.0000,8.62,0.0000
13,1769957486.4263506,2,9,9,0,0,17.2972,0.0000,18.00,0.0000
14,1769957543.0114155,2,7,7,0,0,17.5847,0.0000,20.59,0.0000
