crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769956628.6990516,2,8,0,0,8,15.1060,0.0000,40.00,0.0000
1,1769956793.619173,2,8,0,0,8,17.0171,0.0000,16.00,0.0000
2,1769956804.5389986,2,6,0,0,6,16.0967,0.0000,11.11,0.0000
3,1769956821.4193194,2,10,0,0,10,16.7336,0.0000,23.81,0.0000
4,1769956852.4288049,2,4,0,0,4,15.4012,0.0000,6.45,0.0000
5,1769956896.088929,2,5,0,0,5,16.5421,0.0000,10.42,0.0000
6,1769956905.3694782,2,7,0,0,7,15.1449,0.0000,17.50,0.0000
7,1769956970.8791168,2,3,0,0,3,15.6911,0.0000,6.00,0.0000
8,1769957009.238951,2,8,0,0,8,15.4357,0.0000,17.39,0.0000
9,1769957032.4590776,2,3,0,0,3,14.7200,0.0000,5.56,0.0000
10,1769957235.3197625,2,7,0,0,7,15.8871,0.0000,16.67,0.0000
11,1769957275.7886755,2,2,0,0,2,14.6885,0.0000,4.35,0.0000
12,1769957322.6389353,2,2,0,0,2,15.3736,0.0000,3.23,0.0000
13,1769957345.1484709,2,1,0,0,1,16.4319,0.0000,1.56,0.0000
14,1769957370.3488715,2,5,0,0,5,14.4621,0.0000,8.33,0.0000
15,1769957378.709038,2,4,0,0,4,16.2812,0.0000,6.67,0.0000
16,1769957393.6797252,2,8,0,0,8,16.1763,0.0000,18.18,0.0000
17,1769957445.578957,2,5,0,0,5,15.0171,0.0000,10.42,0.0000
18,1769957499.3390565,2,7,0,0,7,16.9189,0.0000,14.00,0.0000
