crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987479.0346324,2,5,0,5,0,26.5282,0.0000,250.00,0.0000
1,1769987493.0051658,2,8,0,8,0,26.6862,0.0000,200.00,0.0000
2,1769987634.5660064,2,13,0,13,0,26.9472,0.0000,50.00,0.0000
3,1769987650.8664632,2,19,0,19,0,26.8782,0.0000,158.33,0.0000
4,1769987669.165632,2,9,0,9,0,27.3569,0.0000,30.00,0.0000
5,1769987684.2864463,2,16,0,16,0,27.3189,0.0000,80.00,0.0000
6,1769987706.19528,2,16,0,16,0,27.3961,0.0000,88.89,0.0000
7,1769987881.704827,2,8,0,8,0,26.4025,0.0000,28.57,0.0000
8,1769987928.2562754,2,15,0,15,0,28.0123,0.0000,44.12,0.0000
9,1769987982.145858,2,11,0,11,0,27.4300,0.0000,28.95,0.0000
10,1769987983.0334148,2,11,0,11,0,27.1710,0.0000,32.35,0.0000
11,1769988027.785916,2,14,0,14,0,26.9088,0.0000,175.00,0.0000
12,1769988109.8850243,2,11,0,11,0,26.7455,0.0000,39.29,0.0000
13,1769988206.6560009,2,12,0,12,0,26.4880,0.0000,46.15,0.0000
14,1769988222.7246628,2,8,0,8,0,27.0816,0.0000,44.44,0.0000
15,1769988370.7954695,2,8,0,8,0,26.8902,0.0000,33.33,0.0000
