crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987517.9601843,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769987551.0605204,2,5,0,0,5,41.9520,0.0000,15.62,0.0000
2,1769987603.190804,2,3,0,0,3,41.9654,0.0000,8.82,0.0000
3,1769987604.7811203,2,7,0,0,7,41.7636,0.0000,23.33,0.0000
4,1769987655.950534,2,5,0,0,5,41.7056,0.0000,12.50,0.0000
5,1769987662.1617634,2,11,0,0,11,41.6181,0.0000,34.38,0.0000
6,1769987679.692208,2,14,0,0,14,42.1343,0.0000,70.00,0.0000
7,1769987874.3610144,2,5,0,0,5,41.9564,0.0000,15.62,0.0000
8,1769987967.6151078,2,7,0,0,7,41.5604,0.0000,19.44,0.0000
9,1769987990.8409576,2,4,0,0,4,41.8837,0.0000,10.00,0.0000
10,1769988046.7222655,2,8,0,0,8,41.8845,0.0000,20.00,0.0000
11,1769988096.301045,2,5,0,0,5,41.6007,0.0000,15.62,0.0000
12,1769988104.3906746,2,5,0,0,5,41.6654,0.0000,13.16,0.0000
13,1769988132.3704367,2,5,0,0,5,41.5132,0.0000,11.90,0.0000
14,1769988155.1700702,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1769988170.461568,2,7,0,0,7,42.0053,0.0000,20.59,0.0000
16,1769988175.720864,2,10,0,0,10,41.8223,0.0000,29.41,0.0000
17,1769988240.8911078,2,5,0,0,5,41.8232,0.0000,10.87,0.0000
18,1769988373.751536,2,7,0,0,7,41.1865,0.0000,26.92,0.0000
19,1769988389.9624872,2,13,0,0,13,41.5035,0.0000,54.17,0.0000
