crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987600.2244704,2,8,0,0,8,46.2869,0.0000,22.22,0.0000
1,1769987605.6840122,2,4,0,0,4,46.2904,0.0000,9.52,0.0000
2,1769987655.311362,2,8,0,0,8,46.9357,0.0000,20.00,0.0000
3,1769987718.1739979,2,4,0,0,4,46.4280,0.0000,12.50,0.0000
4,1769987733.5144303,2,14,0,0,14,45.8029,0.0000,77.78,0.0000
5,1769987760.7657568,2,13,0,0,13,46.8103,0.0000,43.33,0.0000
6,1769987836.0946355,2,16,0,0,16,46.0601,0.0000,61.54,0.0000
7,1769987853.5938132,2,8,0,0,8,46.3387,0.0000,26.67,0.0000
8,1769987868.515236,2,12,0,0,12,46.3883,0.0000,42.86,0.0000
9,1769987937.404194,2,5,0,0,5,46.6008,0.0000,12.50,0.0000
10,1769987942.2752192,2,10,0,0,10,45.8324,0.0000,35.71,0.0000
11,1769988005.8850694,2,10,0,0,10,45.9325,0.0000,45.45,0.0000
12,1769988014.614155,2,9,0,0,9,45.9673,0.0000,28.12,0.0000
13,1769988240.844855,2,8,0,0,8,45.3083,0.0000,23.53,0.0000
14,1769988271.494369,2,6,0,0,6,46.5730,0.0000,15.79,0.0000
15,1769988297.7137957,2,5,0,0,5,46.2400,0.0000,16.67,0.0000
16,1769988341.104306,2,5,0,0,5,46.3176,0.0000,22.73,0.0000
17,1769988360.2041519,2,5,0,0,5,45.3669,0.0000,20.83,0.0000
18,1769988368.9443138,2,10,0,0,10,45.7432,0.0000,50.00,0.0000
19,1769988374.734106,2,4,0,0,4,47.0986,0.0000,12.50,0.0000
