crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987487.589628,2,1,0,0,1,34.1474,0.0000,7.14,0.0000
1,1769987495.7902122,2,5,0,0,5,34.0602,0.0000,83.33,0.0000
2,1769987502.6191554,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1769987576.470103,2,6,0,0,6,34.0000,0.0000,16.67,0.0000
4,1769987598.8692834,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1769987762.6198804,2,6,0,0,6,34.1697,0.0000,16.67,0.0000
6,1769987817.3796046,2,4,0,0,4,34.6814,0.0000,10.00,0.0000
7,1769987848.3904498,2,12,0,0,12,34.2672,0.0000,46.15,0.0000
8,1769987865.870686,2,9,0,0,9,34.0256,0.0000,21.43,0.0000
9,1769987883.051097,2,9,0,0,9,33.9323,0.0000,20.45,0.0000
10,1769987966.740881,2,5,0,0,5,34.5591,0.0000,10.87,0.0000
11,1769987982.92045,2,13,0,0,13,34.2873,0.0000,38.24,0.0000
12,1769987994.370482,2,8,0,0,8,33.8460,0.0000,33.33,0.0000
13,1769988037.2792346,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1769988081.8803728,2,7,0,0,7,33.2694,0.0000,38.89,0.0000
15,1769988127.8315325,2,13,0,0,13,33.9900,0.0000,81.25,0.0000
16,1769988138.810611,2,7,0,0,7,34.4202,0.0000,20.59,0.0000
17,1769988216.3517113,2,17,0,0,17,34.6051,0.0000,77.27,0.0000
18,1769988349.0707269,2,9,0,0,9,33.8829,0.0000,34.62,0.0000
19,1769988377.1192007,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
