crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987499.8141942,2,4,0,4,0,8.1423,0.0000,25.00,0.0000
1,1769987628.4360006,2,16,0,16,0,8.4484,0.0000,50.00,0.0000
2,1769987687.3353794,2,12,0,12,0,9.0536,0.0000,37.50,0.0000
3,1769987763.955577,2,9,0,9,0,8.7016,0.0000,30.00,0.0000
4,1769987780.4757085,2,11,0,11,0,8.1844,0.0000,30.56,0.0000
5,1769987784.5766358,2,20,0,20,0,8.7473,0.0000,76.92,0.0000
6,1769987840.1363058,2,16,0,16,0,8.4080,0.0000,53.33,0.0000
7,1769987894.9760182,2,18,0,18,0,9.7215,0.0000,69.23,0.0000
8,1769987902.646697,2,19,0,19,0,9.3967,0.0000,105.56,0.0000
9,1769987908.7855117,2,11,0,11,0,7.8981,0.0000,36.67,0.0000
10,1769987943.1154768,2,21,0,21,0,9.4250,0.0000,116.67,0.0000
11,1769988019.8355992,2,11,0,11,0,8.7492,0.0000,45.83,0.0000
12,1769988081.1164753,2,18,0,18,0,8.5974,0.0000,90.00,0.0000
13,1769988118.374271,2,8,0,8,0,9.0585,0.0000,25.00,0.0000
14,1769988187.085277,2,11,0,11,0,9.1036,0.0000,42.31,0.0000
15,1769988268.4045928,2,9,0,9,0,8.6424,0.0000,28.12,0.0000
16,1769988315.2257135,2,13,0,13,0,8.7193,0.0000,65.00,0.0000
17,1769988410.7050748,2,13,0,13,0,8.5516,0.0000,40.62,0.0000
