crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987448.0072184,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769987465.6672757,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769987619.1292179,2,11,0,0,11,9.8710,0.0000,36.67,0.0000
3,1769987640.0994575,2,11,0,0,11,10.1666,0.0000,42.31,0.0000
4,1769987670.9377475,2,6,0,0,6,9.5526,0.0000,15.00,0.0000
5,1769987774.678649,2,9,0,0,9,10.9485,0.0000,32.14,0.0000
6,1769987806.2473595,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1769987845.0184526,2,7,0,0,7,10.5292,0.0000,23.33,0.0000
8,1769987845.4992023,2,10,0,0,10,10.3247,0.0000,45.45,0.0000
9,1769987853.748075,2,9,0,0,9,9.8747,0.0000,34.62,0.0000
10,1769987947.0080323,2,9,0,0,9,9.4258,0.0000,45.00,0.0000
11,1769987988.8085735,2,8,0,0,8,10.2037,0.0000,22.22,0.0000
12,1769988000.658645,2,16,0,0,16,9.8026,0.0000,88.89,0.0000
13,1769988031.139312,2,12,0,0,12,9.7315,0.0000,42.86,0.0000
14,1769988046.8196027,2,10,0,0,10,10.4639,0.0000,25.00,0.0000
15,1769988071.097736,2,7,0,0,7,9.5284,0.0000,15.91,0.0000
16,1769988186.5281887,2,9,0,0,9,10.7341,0.0000,30.00,0.0000
17,1769988198.0792744,2,13,0,0,13,10.1697,0.0000,38.24,0.0000
18,1769988270.5181093,2,9,0,0,9,10.1233,0.0000,37.50,0.0000
19,1769988379.1495614,2,14,0,0,14,9.9603,0.0000,53.85,0.0000
