No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759180557.4106228,0,1,0.0234,0.0021,0.0249,27.0,0.0,6.74,None,None,9.377,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759180557.4111056,0.0,1,0.0234,0.0021,0.0249,27.0,0.0,8.27,None,None,13.97,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759180557.440555,0.0,2,0.0469,0.0083,0.0499,45.0,0.0,7.01,None,None,12.776,True,None,sfc_cache_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2059.9272558427488
0,1759180557.440862,0.0,2,0.0469,0.0083,0.0499,45.0,0.0,11.35,None,None,12.751,True,None,sfc_unique_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2059.9272558427488
0,1759180557.471468,0.1,3,0.0673,0.0104,0.0499,72.0,0.0,6.36,None,None,13.465,True,None,sfc_cache_p3_1,0,None,4,33.0,3,6,0,0,0,False,100.0,14.833333333333334,11.0,2059.9272558427488
0,1759180557.4717598,0.1,3,0.0673,0.0104,0.0499,72.0,0.0,8.27,None,None,13.186,True,None,sfc_unique_p3_1,0,None,4,33.0,3,6,0,0,0,False,100.0,14.833333333333334,11.0,2059.9272558427488
0,1759180557.5030189,0.1,4,0.0877,0.0125,0.0499,99.0,0.0,6.53,None,None,13.743,True,None,sfc_cache_p4_1,0,None,8,66.0,5,8,0,0,0,False,100.0,14.5,8.25,2059.9272558427488
0,1759180557.5033028,0.1,4,0.0877,0.0125,0.0499,99.0,0.0,8.27,None,None,13.317,True,None,sfc_unique_p4_1,0,None,8,66.0,5,8,0,0,0,False,100.0,14.5,8.25,2059.9272558427488
0,1759180580.403646,23.0,6,0.1111,0.023,0.0748,117.0,0.0,9.24,None,None,13.637,True,None,sfc_cache_p1_2,0,None,8,66.0,6,10,0,0,0,False,100.0,14.7,9.9,2077.532889645566
0,1759180580.404162,23.0,6,0.1111,0.023,0.0748,117.0,0.0,16.16,None,None,15.841,True,None,sfc_unique_p1_2,0,None,8,66.0,6,10,0,0,0,False,100.0,14.7,9.9,2077.532889645566
