No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759180547.4393992,0,1,0.0234,0.0021,0.0249,27.0,0.0,6.32,None,None,11.185,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759180547.4398847,0.0,1,0.0234,0.0021,0.0249,27.0,0.0,8.27,None,None,12.96,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2045.4171180931744
0,1759180547.4670734,0.0,2,0.0469,0.0106,0.0499,27.0,0.0,3.53,None,None,9.941,True,None,sfc_cache_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2100.9859154929577
0,1759180547.4674184,0.0,2,0.0469,0.0106,0.0499,27.0,0.0,5.19,None,None,11.261,True,None,sfc_unique_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2100.9859154929577
0,1759180547.494905,0.1,3,0.0703,0.0175,0.0748,45.0,0.0,6.8,None,None,10.47,True,None,sfc_cache_p3_1,0,None,0,0,4,6,0,0,0,False,100.0,15.5,16.5,2117.738740133106
0,1759180547.4952314,0.1,3,0.0703,0.0175,0.0748,45.0,0.0,11.49,None,None,12.418,True,None,sfc_unique_p3_1,0,None,0,0,4,6,0,0,0,False,100.0,15.5,16.5,2117.738740133106
0,1759180547.520691,0.1,4,0.0907,0.03,0.0748,51.0,0.0,8.44,None,None,10.416,True,None,sfc_cache_p4_1,0,None,4,33.0,7,8,0,0,0,False,100.0,15.0,12.375,2129.9272558427488
0,1759180547.5209982,0.1,4,0.0907,0.03,0.0748,51.0,0.0,5.78,None,None,11.416,True,None,sfc_unique_p4_1,0,None,4,33.0,7,8,0,0,0,False,100.0,15.0,12.375,2129.9272558427488
0,1759180567.4457312,20.0,6,0.1142,0.034,0.0998,78.0,0.0,7.81,None,None,16.513,True,None,sfc_cache_p1_2,0,None,4,33.0,7,10,0,0,0,False,100.0,15.1,13.2,2132.2488778826805
0,1759180567.446374,20.0,6,0.1142,0.034,0.0998,78.0,0.0,8.27,None,None,20.046,True,None,sfc_unique_p1_2,0,None,4,33.0,7,10,0,0,0,False,100.0,15.1,13.2,2132.2488778826805
