crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769438188.5502448,2,0,0,0,0
1,1769438192.9167383,2,2,2,0,0
2,1769438202.350334,2,7,7,0,0
3,1769438203.3902047,2,3,3,0,0
4,1769438248.5104487,2,13,13,0,0
5,1769438265.9904041,2,13,13,0,0
6,1769438274.880402,2,12,12,0,0
7,1769438282.5403872,2,15,15,0,0
8,1769438320.3103766,2,12,12,0,0
9,1769438339.4603431,2,13,13,0,0
10,1769438346.2004585,2,11,11,0,0
11,1769438354.6809273,2,20,20,0,0
12,1769438382.3804703,2,11,11,0,0
13,1769438442.2903123,2,7,7,0,0
14,1769438447.3304858,2,23,23,0,0
15,1769438473.820453,2,19,19,0,0
16,1769438501.2504635,2,16,16,0,0
17,1769438514.3705328,2,15,15,0,0
18,1769438518.0103073,2,8,8,0,0
19,1769438543.2204716,2,17,16,1,0
20,1769438561.2802856,2,13,13,0,0
21,1769438622.2656517,2,20,20,0,0
22,1769438635.810337,2,20,20,0,0
23,1769438672.9403384,2,18,18,0,0
24,1769438723.4003394,2,13,13,0,0
25,1769438746.7203739,2,13,13,0,0
26,1769438802.0270486,2,21,21,0,0
27,1769438835.410478,2,19,19,0,0
28,1769438841.8204062,2,18,18,0,0
29,1769438902.270606,2,23,23,0,0
30,1769438912.6705525,2,19,19,0,0
31,1769439045.0818346,2,22,22,0,0
32,1769439076.9205272,2,17,17,0,0
33,1769439078.9788125,2,5,5,0,0
34,1769439088.3192625,2,17,17,0,0
35,1769439089.5109117,2,8,8,0,0
36,1769439126.6203575,2,9,9,0,0
37,1769439132.6304371,2,17,17,0,0
38,1769439157.144071,2,18,18,0,0
