crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769438151.4533887,2,0,0,0,0
1,1769438196.0435302,2,10,10,0,0
2,1769438204.6336265,2,16,16,0,0
3,1769438211.9835167,2,15,15,0,0
4,1769438215.7735076,2,13,13,0,0
5,1769438266.0835488,2,18,18,0,0
6,1769438305.5337713,2,25,25,0,0
7,1769438346.8535507,2,16,16,0,0
8,1769438374.8935196,2,13,13,0,0
9,1769438417.9336793,2,18,18,0,0
10,1769438442.803554,2,18,18,0,0
11,1769438459.1537356,2,18,18,0,0
12,1769438487.453658,2,19,19,0,0
13,1769438498.913475,2,20,20,0,0
14,1769438551.7836251,2,21,21,0,0
15,1769438569.5269334,2,22,22,0,0
16,1769438570.6756694,2,12,12,0,0
17,1769438577.523644,2,17,17,0,0
18,1769438584.2734501,2,7,7,0,0
19,1769438612.7554333,2,15,15,0,0
20,1769438667.3937953,2,17,17,0,0
21,1769438718.9364016,2,25,25,0,0
22,1769438726.7007635,2,20,20,0,0
23,1769438740.053577,2,18,18,0,0
24,1769438743.1974235,2,8,8,0,0
25,1769438797.463451,2,15,15,0,0
26,1769438813.560864,2,23,23,0,0
27,1769438817.8134398,2,14,14,0,0
28,1769438823.6661556,2,17,17,0,0
29,1769438834.4194326,2,11,11,0,0
30,1769438842.7434664,2,6,6,0,0
31,1769438898.9796708,2,12,12,0,0
32,1769438900.3487356,2,14,14,0,0
33,1769438908.3935742,2,17,17,0,0
34,1769438920.2535641,2,17,17,0,0
35,1769438929.0063622,2,11,11,0,0
36,1769438983.5637636,2,23,23,0,0
37,1769439011.0187156,2,15,15,0,0
38,1769439046.5636003,2,20,20,0,0
39,1769439089.3036258,2,21,21,0,0
