crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769438140.0188096,2,0,0,0,0
1,1769438141.508845,2,0,0,0,0
2,1769438164.7488432,2,5,5,0,0
3,1769438183.9289012,2,11,11,0,0
4,1769438216.4289613,2,18,18,0,0
5,1769438220.3190699,2,20,20,0,0
6,1769438232.4390993,2,17,17,0,0
7,1769438325.6238577,2,16,16,0,0
8,1769438331.2494144,2,17,17,0,0
9,1769438400.6088774,2,19,19,0,0
10,1769438405.9189389,2,12,12,0,0
11,1769438424.1490054,2,21,21,0,0
12,1769438456.0915828,2,17,17,0,0
13,1769438459.2090912,2,19,19,0,0
14,1769438499.3189325,2,12,12,0,0
15,1769438511.139007,2,20,20,0,0
16,1769438559.179014,2,21,21,0,0
17,1769438626.9189935,2,19,19,0,0
18,1769438638.0391548,2,15,15,0,0
19,1769438640.3108377,2,7,7,0,0
20,1769438643.4308047,2,10,10,0,0
21,1769438688.0589547,2,16,16,0,0
22,1769438708.6089075,2,19,19,0,0
23,1769438719.458953,2,16,16,0,0
24,1769438748.6098008,2,21,21,0,0
25,1769438814.9308784,2,18,18,0,0
26,1769438827.2089634,2,10,10,0,0
27,1769438835.9820983,2,16,16,0,0
28,1769438837.0046332,2,4,4,0,0
29,1769438857.3289468,2,13,13,0,0
30,1769438906.5790882,2,26,26,0,0
31,1769438923.9090044,2,20,20,0,0
32,1769438952.5589292,2,11,11,0,0
33,1769438959.3560479,2,25,25,0,0
34,1769438987.9084332,2,22,22,0,0
35,1769438989.0909064,2,6,6,0,0
36,1769438991.1958961,2,8,8,0,0
37,1769438994.6837227,2,21,21,0,0
38,1769439010.5888643,2,4,4,0,0
39,1769439052.371014,2,21,21,0,0
