crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769447075.4724963,2,2,2,0,0
1,1769447101.7625246,2,10,10,0,0
2,1769447110.9925616,2,16,16,0,0
3,1769447126.7625163,2,6,6,0,0
4,1769447135.2625027,2,7,7,0,0
5,1769447215.3925192,2,11,11,0,0
6,1769447240.0825691,2,16,16,0,0
7,1769447242.1425369,2,11,11,0,0
8,1769447246.9825358,2,12,12,0,0
9,1769447248.1923537,2,13,13,0,0
10,1769447289.5624838,2,5,5,0,0
11,1769447321.7125466,2,9,9,0,0
12,1769447335.50252,2,11,11,0,0
13,1769447350.0725236,2,13,13,0,0
14,1769447393.3925118,2,10,10,0,0
15,1769447417.0685565,2,15,15,0,0
16,1769447438.6225116,2,8,8,0,0
17,1769447454.6166804,2,15,15,0,0
18,1769447462.842581,2,20,20,0,0
19,1769447467.1824825,2,5,5,0,0
20,1769447491.2625287,2,12,12,0,0
21,1769447495.2025254,2,11,11,0,0
22,1769447564.5624816,2,16,16,0,0
23,1769447593.3925526,2,15,15,0,0
24,1769447636.712684,2,12,12,0,0
25,1769447658.887417,2,13,13,0,0
26,1769447677.3246746,2,14,14,0,0
27,1769447692.1930554,2,14,14,0,0
28,1769447711.6594107,2,2,2,0,0
29,1769447722.6125624,2,17,17,0,0
30,1769447724.7952633,2,16,16,0,0
31,1769447725.8969944,2,7,7,0,0
32,1769447810.0225804,2,18,18,0,0
33,1769447826.8526032,2,19,19,0,0
34,1769447862.8591561,2,15,15,0,0
35,1769447888.502546,2,13,13,0,0
36,1769447909.3325303,2,4,4,0,0
37,1769447948.2825177,2,9,9,0,0
38,1769447987.5925927,2,18,18,0,0
39,1769448007.2206051,2,16,16,0,0
