crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769447197.1346018,2,0,0,0,0
1,1769447234.6246321,2,3,3,0,0
2,1769447238.164649,2,12,12,0,0
3,1769447245.0046391,2,9,9,0,0
4,1769447249.544661,2,10,10,0,0
5,1769447279.3446174,2,7,7,0,0
6,1769447307.0246642,2,14,14,0,0
7,1769447339.8246617,2,14,14,0,0
8,1769447376.4746294,2,12,12,0,0
9,1769447451.3046303,2,9,9,0,0
10,1769447463.7746894,2,17,17,0,0
11,1769447482.554675,2,14,14,0,0
12,1769447487.2146542,2,14,14,0,0
13,1769447552.3946435,2,14,14,0,0
14,1769447574.4550765,2,5,5,0,0
15,1769447582.154664,2,12,12,0,0
16,1769447614.7946815,2,7,7,0,0
17,1769447623.8143568,2,15,15,0,0
18,1769447637.6746068,2,2,2,0,0
19,1769447670.1746976,2,17,17,0,0
20,1769447698.914245,2,6,6,0,0
21,1769447708.2546299,2,11,11,0,0
22,1769447742.9446414,2,7,7,0,0
23,1769447780.184643,2,10,10,0,0
24,1769447815.7340233,2,14,14,0,0
25,1769447857.394733,2,20,20,0,0
26,1769447896.1346483,2,11,11,0,0
27,1769447946.6346455,2,10,10,0,0
28,1769447953.1346354,2,9,9,0,0
29,1769447984.7546709,2,11,11,0,0
30,1769448019.8247108,2,18,18,0,0
31,1769448023.454643,2,8,8,0,0
32,1769448055.4146054,2,4,4,0,0
33,1769448061.183602,2,10,10,0,0
34,1769448063.9046595,2,12,12,0,0
35,1769448105.254649,2,9,9,0,0
36,1769448113.6447132,2,17,17,0,0
37,1769448158.1287365,2,13,13,0,0
38,1769448169.25468,2,15,15,0,0
39,1769448170.3221292,2,14,14,0,0
