crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769447194.5396278,2,14,14,0,0
1,1769447214.1196263,2,18,18,0,0
2,1769447219.3795998,2,16,16,0,0
3,1769447224.3596246,2,17,17,0,0
4,1769447244.229611,2,16,16,0,0
5,1769447249.4396162,2,11,11,0,0
6,1769447273.1595922,2,9,9,0,0
7,1769447280.5496225,2,13,13,0,0
8,1769447324.7395701,2,9,9,0,0
9,1769447345.3295898,2,10,10,0,0
10,1769447351.2596536,2,21,21,0,0
11,1769447403.8195782,2,11,11,0,0
12,1769447427.639581,2,11,11,0,0
13,1769447444.299553,2,8,8,0,0
14,1769447456.4696476,2,17,17,0,0
15,1769447496.6056857,2,12,12,0,0
16,1769447516.3595896,2,12,12,0,0
17,1769447522.2296128,2,15,15,0,0
18,1769447524.391015,2,13,13,0,0
19,1769447540.9696152,2,16,16,0,0
20,1769447543.4895608,2,7,7,0,0
21,1769447547.2595644,2,7,7,0,0
22,1769447565.3995717,2,6,6,0,0
23,1769447576.2497776,2,13,13,0,0
24,1769447595.5096602,2,19,19,0,0
25,1769447631.8696113,2,14,14,0,0
26,1769447640.6396031,2,13,13,0,0
27,1769447698.4695652,2,14,14,0,0
28,1769447699.645538,2,15,15,0,0
29,1769447753.5995731,2,8,8,0,0
30,1769447812.93966,2,20,20,0,0
31,1769447826.7796202,2,16,16,0,0
32,1769447827.8235652,2,13,13,0,0
33,1769447904.5195756,2,8,8,0,0
34,1769447909.2495708,2,9,9,0,0
35,1769447934.645378,2,11,11,0,0
36,1769447981.2496269,2,11,11,0,0
37,1769448003.6296432,2,17,17,0,0
38,1769448059.8995652,2,9,9,0,0
39,1769448076.829591,2,15,15,0,0
