crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769438298.5573494,2,10,10,0,0
1,1769438321.717358,2,13,13,0,0
2,1769438324.0393422,2,17,17,0,0
3,1769438338.247421,2,14,14,0,0
4,1769438373.6273901,2,16,16,0,0
5,1769438387.5774355,2,13,13,0,0
6,1769438411.877453,2,21,21,0,0
7,1769438444.0173957,2,6,6,0,0
8,1769438510.4173625,2,14,14,0,0
9,1769438540.1373415,2,13,13,0,0
10,1769438543.7463005,2,16,16,0,0
11,1769438561.8672194,2,7,7,0,0
12,1769438595.8472981,2,12,12,0,0
13,1769438605.8074656,2,14,14,0,0
14,1769438636.6773064,2,7,7,0,0
15,1769438641.907367,2,13,13,0,0
16,1769438708.249734,2,21,21,0,0
17,1769438740.5075338,2,18,18,0,0
18,1769438743.9541261,2,15,15,0,0
19,1769438746.1983025,2,11,11,0,0
20,1769438750.2947733,2,10,10,0,0
21,1769438767.747224,2,1,1,0,0
22,1769438798.9873104,2,13,13,0,0
23,1769438802.8187604,2,10,10,0,0
24,1769438866.497304,2,8,8,0,0
25,1769438875.7419064,2,24,24,0,0
26,1769438876.9090946,2,7,7,0,0
27,1769438885.3672667,2,9,9,0,0
28,1769438894.8372176,2,6,6,0,0
29,1769438924.917315,2,7,7,0,0
30,1769438929.3673751,2,13,13,0,0
31,1769438946.1973767,2,14,14,0,0
32,1769438975.9174883,2,26,26,0,0
33,1769438986.4675612,2,20,20,0,0
34,1769439012.027351,2,12,12,0,0
35,1769439021.4173465,2,12,12,0,0
36,1769439047.387375,2,7,7,0,0
37,1769439118.7073479,2,22,22,0,0
38,1769439135.3482943,2,18,18,0,0
