crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_15,True,False,N/A,-33.300906197859305,0.0659184455871582,N/A,-33.300906197859305,-21.0,High,Slow Recover
0,sfc_unique_p2_15,True,False,N/A,-32.450906197859304,0.1297776699066162,N/A,-32.450906197859304,-21.0,High,Slow Recover
0,sfc_unique_p1_15,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p6_17,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p5_19,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p5_17,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
0,sfc_cache_p4_17,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_unique_p5_21,True,False,N/A,-32.79365395102592,0.16434454917907715,N/A,-32.79365395102592,-21.0,High,Slow Recover
1,sfc_unique_p4_22,True,False,N/A,-32.3260304849191,0.3426177501678467,N/A,-32.3260304849191,-21.0,High,Slow Recover
1,sfc_cache_p6_20,True,False,N/A,-32.35264353817655,0.6568593978881836,N/A,-32.35264353817655,-10.0,High,Slow Recover
1,sfc_cache_p2_23,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p2_19,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
1,sfc_cache_p1_24,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
2,sfc_unique_p6_30,True,False,N/A,-33.60841984109297,0.07786154747009277,N/A,-33.60841984109297,-21.0,High,Slow Recover
2,sfc_unique_p6_26,True,False,N/A,-32.778319397217814,0.14368963241577148,N/A,-32.778319397217814,-21.0,High,Slow Recover
2,sfc_unique_p5_29,True,False,N/A,-32.78095129096202,0.20963335037231445,N/A,-32.78095129096202,-21.0,High,Slow Recover
2,sfc_unique_p5_28,True,False,N/A,-33.27351810292198,0.38448548316955566,N/A,-33.27351810292198,-21.0,High,Slow Recover
2,sfc_unique_p2_27,True,False,N/A,-32.86408929282542,0.47795867919921875,N/A,-32.86408929282542,-21.0,High,Slow Recover
2,sfc_cache_p6_29,True,False,N/A,-32.450951290962024,0.570441484451294,N/A,-32.450951290962024,-5.67,High,Slow Recover
2,sfc_cache_p5_30,True,False,N/A,-31.875935664797066,0.665447473526001,N/A,-31.875935664797066,-5.67,High,Slow Recover
2,sfc_cache_p4_30,True,False,N/A,-31.105935664797066,0.7298383712768555,N/A,-31.105935664797066,-1.67,High,Slow Recover
2,sfc_cache_p3_30,True,False,N/A,-31.105935664797066,0.7956662178039551,N/A,-31.105935664797066,-1.67,High,Slow Recover
2,sfc_cache_p3_29,True,False,N/A,-31.440951290962026,0.8607127666473389,N/A,-31.440951290962026,-10.0,High,Slow Recover
2,sfc_cache_p3_27,True,False,N/A,-30.21015244336673,1.0204713344573975,N/A,-30.21015244336673,-5.67,High,Slow Recover
2,sfc_cache_p2_30,True,False,N/A,-29.595935664797068,1.082810878753662,N/A,-29.595935664797068,-10.0,High,Slow Recover
2,sfc_cache_p2_29,True,False,N/A,-28.980951290962025,1.1454496383666992,N/A,-28.980951290962025,-10.0,High,Slow Recover
2,sfc_cache_p2_26,True,False,N/A,-28.700036935732065,1.2424259185791016,N/A,-28.700036935732065,-10.0,High,Slow Recover
2,sfc_cache_p1_29,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
2,sfc_cache_p1_27,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
2,sfc_cache_p1_26,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
