crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p6_14,True,False,N/A,-19.5288666243311,0.027960777282714844,N/A,-19.5288666243311,-21.0,High,Slow Recover
0,sfc_unique_p2_16,True,False,N/A,-19.530694785981034,0.055760860443115234,N/A,-19.530694785981034,-21.0,High,Slow Recover
0,sfc_unique_p1_16,True,False,N/A,-18.1689061978593,0.08389163017272949,N/A,-18.1689061978593,-21.0,High,Slow Recover
0,sfc_cache_p6_18,True,False,N/A,-19.912729551970767,0.11152362823486328,N/A,-19.912729551970767,-10.0,High,Slow Recover
0,sfc_cache_p5_18,True,False,N/A,-18.512729551970764,0.13939166069030762,N/A,-18.512729551970764,-5.67,High,Slow Recover
0,sfc_cache_p1_18,True,False,N/A,-18.582729551970765,0.16752934455871582,N/A,-18.582729551970765,-10.0,High,Slow Recover
1,sfc_cache_p2_25,True,False,N/A,-19.044248922056102,0.12304544448852539,N/A,-19.044248922056102,-5.67,High,Slow Recover
2,sfc_unique_p1_30,True,False,N/A,-19.954518102921977,0.14132332801818848,N/A,-19.954518102921977,-21.0,High,Slow Recover
2,sfc_cache_p6_28,True,False,N/A,-20.851193238310383,0.27432703971862793,N/A,-20.851193238310383,-10.0,High,Slow Recover
2,sfc_cache_p5_28,True,False,N/A,-20.711193238310386,0.4277355670928955,N/A,-20.711193238310386,-5.67,High,Slow Recover
2,sfc_cache_p4_28,True,False,N/A,-20.311193238310384,0.7078814506530762,N/A,-20.311193238310384,-6.0,High,Slow Recover
2,sfc_cache_p3_30,True,False,N/A,-19.09549181573149,0.7783310413360596,N/A,-19.09549181573149,-10.0,High,Slow Recover
2,sfc_cache_p3_28,True,False,N/A,-20.101193238310383,0.847705602645874,N/A,-20.101193238310383,-10.0,High,Slow Recover
2,sfc_cache_p2_30,False,False,N/A,0.0,0.0,N/A,0.0,0.0,High,Failed
