crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
0,sfc_cache_p2_1,True,False,N/A,-26.78101687284587,0.18595266342163086,N/A,-26.78101687284587,-6.0
0,sfc_cache_p1_1,True,False,N/A,-29.84315543711471,0.3648691177368164,N/A,-29.84315543711471,-10.0
1,sfc_unique_p2_2,True,False,N/A,-28.01415799990481,0.18484926223754883,N/A,-28.01415799990481,-21.0
1,sfc_unique_p1_1,True,False,N/A,-24.950279384662284,0.3833439350128174,N/A,-24.950279384662284,-21.0
1,sfc_cache_p4_3,True,False,N/A,-28.755682352909385,0.5721549987792969,N/A,-28.755682352909385,-10.0
1,sfc_cache_p4_2,True,False,N/A,-28.390924637686457,0.8751170635223389,N/A,-28.390924637686457,-10.0
1,sfc_cache_p4_1,True,False,N/A,-27.73101687284587,1.0603141784667969,N/A,-27.73101687284587,-10.0
1,sfc_cache_p3_3,True,False,N/A,-26.855682352909394,1.2555208206176758,N/A,-26.855682352909394,-6.0
1,sfc_cache_p3_2,True,False,N/A,-29.346671325798773,1.4448230266571045,N/A,-29.346671325798773,-6.0
1,sfc_cache_p3_1,True,False,N/A,-28.320279384662282,1.6430695056915283,N/A,-28.320279384662282,-10.0
1,sfc_cache_p2_3,True,False,N/A,-30.490518872585145,1.8282077312469482,N/A,-30.490518872585145,-10.0
1,sfc_cache_p2_1,True,False,N/A,-26.161904558040113,2.0336813926696777,N/A,-26.161904558040113,-10.0
