crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p1_6,True,True,Yes,0.0,0.00013375282287597656,IA_DET_FT_6,0.0,0,Medium,Fast Recover
0,sfc_cache_p1_7,True,True,Yes,-0.4164923835157026,0.00012421607971191406,IA_DET_FT_7,-0.4164923835157026,0,Medium,Fast Recover
0,sfc_cache_p2_5,True,True,Yes,0.0,0.00010204315185546875,IA_DET_FT_5,0.0,0,Medium,Fast Recover
0,sfc_cache_p2_7,True,True,Yes,-0.41649238351570084,0.00010347366333007812,IA_DET_FT_7,-0.41649238351570084,0,Medium,Fast Recover
0,sfc_cache_p3_5,True,True,Yes,0.0,0.00010538101196289062,IA_DET_FT_5,0.0,0,Medium,Fast Recover
0,sfc_unique_p1_4,True,True,Yes,0.0,9.655952453613281e-05,IA_DET_FT_4,0.0,0,Medium,Fast Recover
0,sfc_unique_p1_6,True,True,Yes,1.7763568394002505e-15,0.00010657310485839844,IA_DET_FT_6,1.7763568394002505e-15,0,Medium,Fast Recover
0,sfc_unique_p2_4,True,True,Yes,0.0,9.322166442871094e-05,IA_DET_FT_4,0.0,0,Low,Fast Recover
0,sfc_unique_p2_5,True,True,Yes,0.0,0.00010156631469726562,IA_DET_FT_5,0.0,0,Medium,Fast Recover
0,sfc_unique_p3_5,True,True,Yes,-0.37226251181641423,9.179115295410156e-05,IA_DET_FT_5,-0.37226251181641423,0,Low,Fast Recover
0,sfc_unique_p2_7,True,False,N/A,-9.58803429029144,0.045762062072753906,N/A,-9.58803429029144,-21.0,High,Slow Recover
0,sfc_unique_p1_7,True,False,N/A,-11.338496581244309,0.09084820747375488,N/A,-11.338496581244309,-21.0,High,Slow Recover
0,sfc_cache_p4_8,True,False,N/A,-10.908697416668895,0.1355593204498291,N/A,-10.908697416668895,-10.0,High,Slow Recover
0,sfc_cache_p4_7,True,False,N/A,-11.717522868434799,0.18153810501098633,N/A,-11.717522868434799,-1.67,High,Slow Recover
0,sfc_cache_p4_5,True,False,N/A,-9.083077104317141,0.22773051261901855,N/A,-9.083077104317141,-10.0,High,Slow Recover
0,sfc_cache_p4_4,True,False,N/A,-6.903139560077647,0.2736082077026367,N/A,-6.903139560077647,-10.0,High,Slow Recover
0,sfc_cache_p4_2,True,False,N/A,-7.456697979074346,0.30844902992248535,N/A,-7.456697979074346,-10.0,High,Slow Recover
0,sfc_cache_p3_8,True,False,N/A,-9.738697416668895,0.3444082736968994,N/A,-9.738697416668895,-10.0,High,Slow Recover
0,sfc_cache_p3_7,True,False,N/A,-12.948034290291439,0.381946325302124,N/A,-12.948034290291439,-10.0,High,Slow Recover
0,sfc_cache_p3_4,True,False,N/A,-7.693139560077647,0.419464111328125,N/A,-7.693139560077647,-6.0,High,Slow Recover
0,sfc_cache_p3_2,True,False,N/A,-9.466697979074347,0.45715975761413574,N/A,-9.466697979074347,-10.0,High,Slow Recover
0,sfc_cache_p2_8,True,False,N/A,-7.978697416668895,0.4955940246582031,N/A,-7.978697416668895,-10.0,High,Slow Recover
0,sfc_cache_p2_6,True,False,N/A,-6.176697979074346,0.5358855724334717,N/A,-6.176697979074346,-10.0,High,Slow Recover
0,sfc_cache_p2_2,True,False,N/A,-8.396697979074347,0.7384359836578369,N/A,-8.396697979074347,-6.0,High,Slow Recover
0,sfc_cache_p1_8,True,False,N/A,-7.248697416668895,0.7786896228790283,N/A,-7.248697416668895,-10.0,High,Slow Recover
0,sfc_cache_p1_2,True,False,N/A,-5.516697979074346,0.8201346397399902,N/A,-5.516697979074346,-6.0,High,Slow Recover
