No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762816056.9567857,0,1,0.0273,0.0126,0.021,0.0249,2.8079,1.26,2.4947,0.0,0.0,0.0,8.66,5.66,3.0,None,0.00028514862060546875,153.569,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,13.0,2.5,16.5,0.1934,0.1501,0.04,0.1352,2061.861940876025,10.0,2071.861940876025
0,1762816056.957349,0.0,1,0.0273,0.0126,0.021,0.0249,2.8079,1.26,2.4947,0.0,0.0,0.0,8.12,3.82,4.3,None,0.00028514862060546875,167.008,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,13.0,2.5,16.5,0.1934,0.1501,0.04,0.1352,2061.861940876025,10.0,2071.861940876025
0,1762816057.17637,0.2,2,0.0447,0.047,0.0412,0.0499,4.6795,4.7047,4.9894,0.0,0.0,0.0,6.98,3.22,3.76,None,0.36089563369750977,103.345,True,None,sfc_cache_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,10.8325,4.6675,16.5,0.2571,0.2229,0.0769,0.154,2108.6012227209408,20.0,2128.6012227209408
0,1762816057.176771,0.2,2,0.0447,0.047,0.0412,0.0499,4.6795,4.7047,4.9894,0.0,0.0,0.0,12.4,5.95,6.45,None,0.36089563369750977,108.05,True,None,sfc_unique_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,10.8325,4.6675,16.5,0.2571,0.2229,0.0769,0.154,2108.6012227209408,20.0,2128.6012227209408
0,1762816057.407716,0.5,3,0.0473,0.1042,0.0666,0.0748,5.1115,10.4173,7.4841,0.0,0.0,0.0,9.09,6.3,2.79,None,0.5802655220031738,115.726,True,None,sfc_cache_p3_1,0,None,4.33,0,0,2,6,0,0,0,False,100.0,7.888333333333333,6.890000000000001,16.5,0.2731,0.4139,0.1111,0.1768,2151.9358458442966,30.0,2181.9358458442966
0,1762816057.4081771,0.5,3,0.0473,0.1042,0.0666,0.0748,5.1115,10.4173,7.4841,0.0,0.0,0.0,11.12,5.66,5.45,None,0.5802655220031738,106.729,True,None,sfc_unique_p3_1,0,None,4.33,0,0,2,6,0,0,0,False,100.0,7.888333333333333,6.890000000000001,16.5,0.2731,0.4139,0.1111,0.1768,2151.9358458442966,30.0,2181.9358458442966
0,1762816057.6491938,0.7,4,0.0562,0.1554,0.0931,0.0998,6.2638,15.5403,9.9788,0.0,0.0,0.0,5.96,3.07,2.89,None,0.8116908073425293,112.539,True,None,sfc_cache_p4_1,0,None,4.33,0,0,4,8,0,0,0,False,100.0,7.25,7.70875,16.5,0.3122,0.5711,0.1203,0.1756,2200.0138794304294,40.0,2240.0138794304294
0,1762816057.6496475,0.7,4,0.0562,0.1554,0.0931,0.0998,6.2638,15.5403,9.9788,0.0,0.0,0.0,11.63,6.98,4.65,None,0.8116908073425293,115.958,True,None,sfc_unique_p4_1,0,None,4.33,0,0,4,8,0,0,0,False,100.0,7.25,7.70875,16.5,0.3122,0.5711,0.1203,0.1756,2200.0138794304294,40.0,2240.0138794304294
0,1762816057.86769,0.9,5,0.068,0.1974,0.1137,0.1247,7.8124,19.7384,12.4735,0.0,0.0,0.0,11.25,7.01,4.24,None,1.053107500076294,95.906,True,None,sfc_cache_p5_1,0,None,4.33,0,0,5,10,0,0,0,False,100.0,7.234,7.833,16.5,0.2807,0.6627,0.15,0.1756,2246.3583707433995,50.0,2296.3583707433995
0,1762816057.8681333,0.9,5,0.068,0.1974,0.1137,0.1247,7.8124,19.7384,12.4735,0.0,0.0,0.0,10.76,6.25,4.51,None,1.053107500076294,112.013,True,None,sfc_unique_p5_1,0,None,4.33,0,0,5,10,0,0,0,False,100.0,7.234,7.833,16.5,0.2807,0.6627,0.15,0.1756,2246.3583707433995,50.0,2296.3583707433995
