crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_7,True,True,Yes,-0.9065795285712337,8.082389831542969e-05,RE_p3_7,-0.9065795285712337,0,Medium,Fast Recover
0,sfc_unique_p4_9,True,True,Yes,-1.3322676295501878e-15,7.677078247070312e-05,RE_p4_9,-1.3322676295501878e-15,0,Medium,Fast Recover
1,sfc_cache_p1_16,True,True,Yes,-0.9169628867503472,9.441375732421875e-05,RE_region_12,-0.9169628867503472,0,Medium,Fast Recover
1,sfc_cache_p4_13,True,True,Yes,-0.5877425361636899,8.058547973632812e-05,EC_TC_region_4_13,-0.5877425361636899,0,High,Fast Recover
2,sfc_cache_p1_21,True,True,Yes,0.43462425698745566,6.580352783203125e-05,MA_region_21,0.43462425698745566,0,Low,Fast Recover
2,sfc_unique_p1_21,True,True,Yes,-0.2870948795435364,5.412101745605469e-05,EC_TC_p1_21,-0.2870948795435364,0,Medium,Fast Recover
2,sfc_unique_p4_21,True,True,Yes,0.18583756806769092,5.078315734863281e-05,EC_TC_p4_21,0.18583756806769092,0,Medium,Fast Recover
3,sfc_unique_p2_27,True,True,Yes,-0.8140990314921668,6.031990051269531e-05,RE_p2_27,-0.8140990314921668,0,High,Fast Recover
4,sfc_unique_p4_34,True,True,Yes,0.9065795285712328,0.00010824203491210938,UNI_p4_34,0.9065795285712328,0,High,Fast Recover
4,sfc_unique_p4_35,True,True,Yes,0.0,8.916854858398438e-05,EC_TC_p4_35,0.0,0,Medium,Fast Recover
