crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_13,True,True,Yes,-1.812511421856641,6.461143493652344e-05,EC_TC_p3_13,-1.812511421856641,0,Low,Fast Recover
0,sfc_unique_p3_14,True,True,Yes,-1.108257117260024,5.412101745605469e-05,UNI_p3_14,-1.108257117260024,0,Low,Fast Recover
1,sfc_cache_p3_17,True,True,Yes,-0.42190114601041273,6.4849853515625e-05,RE_region_1,-0.42190114601041273,0,Low,Fast Recover
1,sfc_unique_p1_15,True,True,Yes,-0.42190114601041273,4.9114227294921875e-05,UNI_p1_15,-0.42190114601041273,0,Low,Fast Recover
1,sfc_unique_p4_19,True,True,Yes,-0.3274632339176371,5.364418029785156e-05,EC_TC_p4_19,-0.3274632339176371,0,Medium,Fast Recover
2,sfc_unique_p1_14,True,True,Yes,-1.2400925927961062,8.082389831542969e-05,UNI_p1_14,-1.2400925927961062,0,Medium,Fast Recover
2,sfc_unique_p4_16,True,True,Yes,1.8355836805198606,8.559226989746094e-05,UNI_p4_16,1.8355836805198606,0,High,Fast Recover
2,sfc_unique_p4_21,True,False,N/A,-4.577823480155616,0.0628044605255127,N/A,-4.577823480155616,-21.0,High,Slow Recover
3,sfc_cache_p2_26,True,True,Yes,-0.24500245725442937,6.818771362304688e-05,RE_region_19,-0.24500245725442937,0,Medium,Fast Recover
3,sfc_unique_p3_26,True,True,Yes,-1.2368638552581803,4.839897155761719e-05,UNI_p3_26,-1.2368638552581803,0,Low,Fast Recover
