crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_7,True,True,Yes,-2.295545570459552,6.151199340820312e-05,EC_TC_p3_7,-2.295545570459552,0,Low,Fast Recover
1,sfc_cache_p2_21,True,True,Yes,0.0,7.987022399902344e-05,IA_DET_FT_21,0.0,0,Medium,Fast Recover
1,sfc_cache_p3_16,True,True,Yes,1.0663537815194601,5.626678466796875e-05,RE_region_11,1.0663537815194601,0,High,Fast Recover
1,sfc_cache_p3_19,True,True,Yes,0.29802914959806515,5.435943603515625e-05,MA_region_7,0.29802914959806515,0,High,Fast Recover
1,sfc_cache_p3_20,True,True,Yes,-0.7072625118164169,5.030632019042969e-05,IA_DET_FT_20,-0.7072625118164169,0,High,Fast Recover
1,sfc_cache_p4_16,True,True,Yes,1.066353781519453,5.507469177246094e-05,MA_region_11,1.066353781519453,0,High,Fast Recover
1,sfc_cache_p4_18,True,True,Yes,0.0,4.935264587402344e-05,IA_DET_FT_18,0.0,0,Low,Fast Recover
1,sfc_cache_p4_20,True,True,Yes,0.0,5.221366882324219e-05,IA_DET_FT_20,0.0,0,Low,Fast Recover
1,sfc_unique_p1_15,True,True,Yes,-0.1908123364637646,4.935264587402344e-05,RE_p1_15,-0.1908123364637646,0,High,Fast Recover
1,sfc_unique_p2_21,True,True,Yes,0.2464923835157009,4.696846008300781e-05,UNI_p2_21,0.2464923835157009,0,High,Fast Recover
1,sfc_unique_p4_20,True,False,N/A,-37.50108424675099,0.02817988395690918,N/A,-37.50108424675099,-21.0,High,Slow Recover
1,sfc_unique_p4_16,True,False,N/A,-34.897587716885546,0.0554499626159668,N/A,-34.897587716885546,-21.0,High,Slow Recover
1,sfc_unique_p3_21,True,False,N/A,-36.634318209998234,0.08414959907531738,N/A,-36.634318209998234,-21.0,High,Slow Recover
1,sfc_unique_p3_20,True,False,N/A,-38.47580613752114,0.11297440528869629,N/A,-38.47580613752114,-21.0,High,Slow Recover
1,sfc_unique_p3_16,True,False,N/A,-38.303305255399806,0.14123272895812988,N/A,-38.303305255399806,-21.0,High,Slow Recover
1,sfc_cache_p4_21,True,False,N/A,-37.44689726583768,0.16870856285095215,N/A,-37.44689726583768,-6.0,High,Slow Recover
1,sfc_cache_p4_19,True,False,N/A,-39.62325106953705,0.19823980331420898,N/A,-39.62325106953705,-10.0,High,Slow Recover
1,sfc_cache_p4_17,True,False,N/A,-37.33431139842772,0.2272505760192871,N/A,-37.33431139842772,-10.0,High,Slow Recover
1,sfc_cache_p4_15,True,False,N/A,-37.03688105150837,0.2561345100402832,N/A,-37.03688105150837,-6.0,High,Slow Recover
1,sfc_cache_p3_17,True,False,N/A,-36.744311398427726,0.2862980365753174,N/A,-36.744311398427726,-10.0,High,Slow Recover
1,sfc_cache_p3_15,True,False,N/A,-38.82116351299411,0.42842888832092285,N/A,-38.82116351299411,-10.0,High,Slow Recover
1,sfc_cache_p2_20,True,False,N/A,-37.835178101735735,0.4593186378479004,N/A,-37.835178101735735,-10.0,High,Slow Recover
1,sfc_cache_p2_19,True,False,N/A,-37.80913784949393,0.49042201042175293,N/A,-37.80913784949393,-6.0,High,Slow Recover
1,sfc_cache_p2_18,True,False,N/A,-38.78355026162604,0.5228984355926514,N/A,-38.78355026162604,-10.0,High,Slow Recover
1,sfc_cache_p2_17,True,False,N/A,-37.40431139842772,0.5538792610168457,N/A,-37.40431139842772,-6.0,High,Slow Recover
1,sfc_cache_p2_16,True,False,N/A,-40.636008742640136,0.5856812000274658,N/A,-40.636008742640136,-10.0,High,Slow Recover
1,sfc_cache_p2_15,True,False,N/A,-40.49616441823147,0.6171939373016357,N/A,-40.49616441823147,-1.67,High,Slow Recover
1,sfc_cache_p1_21,True,False,N/A,-39.99087343590162,0.6485850811004639,N/A,-39.99087343590162,-5.67,High,Slow Recover
1,sfc_cache_p1_20,True,False,N/A,-34.691109590976716,0.6806674003601074,N/A,-34.691109590976716,-6.0,High,Slow Recover
1,sfc_cache_p1_19,True,False,N/A,-39.469137849493926,0.712695837020874,N/A,-39.469137849493926,-6.0,High,Slow Recover
1,sfc_cache_p1_18,True,False,N/A,-40.56278362384439,0.7451393604278564,N/A,-40.56278362384439,-1.67,High,Slow Recover
1,sfc_cache_p1_17,True,False,N/A,-34.94431139842772,0.7777669429779053,N/A,-34.94431139842772,-10.0,High,Slow Recover
1,sfc_cache_p1_16,True,False,N/A,-37.44758771688555,0.9076724052429199,N/A,-37.44758771688555,-6.0,High,Slow Recover
2,sfc_unique_p4_29,True,True,Yes,-1.1600752015561042,5.340576171875e-05,EC_TC_p4_29,-1.1600752015561042,0,Medium,Fast Recover
3,sfc_unique_p4_38,True,True,Yes,-1.3329048554741973,5.4836273193359375e-05,UNI_p4_38,-1.3329048554741973,0,Low,Fast Recover
