No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759181666.0365508,0,1,0.0234,0.0244,0.0249,0.0,0.0,9.25,None,None,105.807,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2067.0941986811576
0,1759181666.0369267,0.0,1,0.0234,0.0244,0.0249,0.0,0.0,9.48,None,None,106.276,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2067.0941986811576
0,1759181666.2456198,0.2,2,0.0469,0.044,0.0499,0.0,0.0,6.01,None,None,94.409,True,None,sfc_cache_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2100.9298549263212
0,1759181666.2458892,0.2,2,0.0469,0.044,0.0499,0.0,0.0,8.42,None,None,106.704,True,None,sfc_unique_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2100.9298549263212
0,1759181666.4527836,0.4,3,0.064,0.0652,0.0499,0.0,0.0,6.7,None,None,94.88,True,None,sfc_cache_p3_1,0,None,8.33,33.0,4,6,0,0,0,False,100.0,14.111666666666666,11.0,2132.5769157242808
0,1759181666.4530914,0.4,3,0.064,0.0652,0.0499,0.0,0.0,15.32,None,None,105.518,True,None,sfc_unique_p3_1,0,None,8.33,33.0,4,6,0,0,0,False,100.0,14.111666666666666,11.0,2132.5769157242808
0,1759181666.7371728,0.7,4,0.0874,0.0803,0.0748,0.0,0.0,6.43,None,None,118.426,True,None,sfc_cache_p4_1,0,None,8.33,33.0,5,8,0,0,0,False,100.0,14.45875,12.375,2174.769966335641
0,1759181666.737481,0.7,4,0.0874,0.0803,0.0748,0.0,0.0,14.35,None,None,151.123,True,None,sfc_unique_p4_1,0,None,8.33,33.0,5,8,0,0,0,False,100.0,14.45875,12.375,2174.769966335641
0,1759181687.0294557,21.0,6,0.1109,0.0954,0.0998,0.0,0.0,7.64,None,None,109.57,True,None,sfc_cache_p1_2,0,None,8.33,33.0,5,10,0,0,0,False,100.0,14.666999999999998,13.2,2209.886142295119
0,1759181687.0299463,21.0,6,0.1109,0.0954,0.0998,0.0,0.0,8.72,None,None,102.162,True,None,sfc_unique_p1_2,0,None,8.33,33.0,5,10,0,0,0,False,100.0,14.666999999999998,13.2,2209.886142295119
