No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759181668.0108325,0,1,0.0234,0.027,0.0249,0.0,0.0,9.56,None,None,89.156,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2072.6109116235875
0,1759181668.0111988,0.0,1,0.0234,0.027,0.0249,0.0,0.0,9.48,None,None,106.131,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2072.6109116235875
0,1759181668.2178645,0.2,2,0.0469,0.0435,0.0499,0.0,0.0,5.44,None,None,95.942,True,None,sfc_cache_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2111.1639065160193
0,1759181668.218124,0.2,2,0.0469,0.0435,0.0499,0.0,0.0,8.18,None,None,103.777,True,None,sfc_unique_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2111.1639065160193
0,1759181668.431127,0.4,3,0.067,0.0682,0.0748,0.0,0.0,9.55,None,None,90.924,True,None,sfc_cache_p3_1,0,None,4.33,0,2,6,0,0,0,False,100.0,14.778333333333334,16.5,2149.449024962389
0,1759181668.431398,0.4,3,0.067,0.0682,0.0748,0.0,0.0,16.02,None,None,112.342,True,None,sfc_unique_p3_1,0,None,4.33,0,2,6,0,0,0,False,100.0,14.778333333333334,16.5,2149.449024962389
0,1759181668.6445217,0.6,4,0.0874,0.0888,0.0748,0.0,0.0,8.14,None,None,96.966,True,None,sfc_cache_p4_1,0,None,8.33,33.0,5,8,0,0,0,False,100.0,14.45875,12.375,2198.376167819532
0,1759181668.6448119,0.6,4,0.0874,0.0888,0.0748,0.0,0.0,9.71,None,None,106.032,True,None,sfc_unique_p4_1,0,None,8.33,33.0,5,8,0,0,0,False,100.0,14.45875,12.375,2198.376167819532
0,1759181679.0240092,11.0,6,0.1109,0.1062,0.0998,0.0,0.0,5.66,None,None,107.855,True,None,sfc_cache_p1_2,0,None,8.33,33.0,5,10,0,0,0,False,100.0,14.666999999999998,13.2,2231.0723448819062
0,1759181679.0242884,11.0,6,0.1109,0.1062,0.0998,0.0,0.0,7.44,None,None,103.55,True,None,sfc_unique_p1_2,0,None,8.33,33.0,5,10,0,0,0,False,100.0,14.666999999999998,13.2,2231.0723448819062
0,1759181679.2557123,11.2,7,0.1343,0.1211,0.1247,0.0,0.0,9.82,None,None,108.504,True,None,sfc_cache_p2_2,0,None,8.33,33.0,5,12,0,0,0,False,100.0,14.805833333333332,13.75,2262.3386216430904
0,1759181679.2559767,11.2,7,0.1343,0.1211,0.1247,0.0,0.0,17.25,None,None,110.034,True,None,sfc_unique_p2_2,0,None,8.33,33.0,5,12,0,0,0,False,100.0,14.805833333333332,13.75,2262.3386216430904
0,1759181679.5619023,11.6,8,0.1577,0.1427,0.1497,0.0,0.0,6.21,None,None,150.653,True,None,sfc_cache_p3_2,0,None,8.33,33.0,5,14,0,0,0,False,100.0,14.905,14.142857142857142,2295.679988046081
0,1759181679.5621858,11.6,8,0.1577,0.1427,0.1497,0.0,0.0,12.53,None,None,144.979,True,None,sfc_unique_p3_2,0,None,8.33,33.0,5,14,0,0,0,False,100.0,14.905,14.142857142857142,2295.679988046081
0,1759181679.7825873,11.8,9,0.1779,0.1629,0.1746,0.0,0.0,9.51,None,None,98.624,True,None,sfc_cache_p4_2,0,None,12.66,33.0,6,16,0,0,0,False,100.0,14.70875,14.4375,2328.4612510084703
