crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770737644.3891418,2,7,7,0,0,7.5549,0.0000,26.92,0.0000
1,1770737657.1387486,2,3,3,0,0,21.1809,22.1435,4.48,0.4530
2,1770737681.3391163,2,10,10,0,0,5.2254,20.9874,10.00,-0.4312
3,1770737766.0096462,2,12,12,0,0,13.5565,22.2893,11.11,0.6906
4,1770737789.8907356,2,32,32,0,0,19.7900,22.4755,23.36,0.5829
5,1770737808.640317,2,25,25,0,0,14.0718,23.5971,21.93,1.2150
6,1770737850.00178,2,45,45,0,0,18.2368,23.1821,64.29,0.5165
7,1770737867.8104353,2,27,27,0,0,4.7067,23.4790,37.50,0.0000
8,1770737963.3304667,2,33,33,0,0,15.3604,23.1238,37.08,0.6058
9,1770738037.1587546,2,10,10,0,0,11.4891,23.0578,7.63,-0.5639
10,1770738045.1904266,2,29,29,0,0,10.0248,0.0000,31.87,0.0000
11,1770738056.7898204,2,32,32,0,0,13.7207,23.0201,31.68,0.5128
12,1770738102.8589604,2,12,12,0,0,10.9727,0.0000,7.69,0.0000
13,1770738263.8002672,2,36,36,0,0,11.8507,22.8767,36.00,0.3057
14,1770738395.2386823,2,20,20,0,0,3.2796,21.8578,22.22,0.3770
15,1770738409.639659,2,22,22,0,0,6.3726,22.9826,26.19,1.4196
16,1770738472.8487933,2,18,18,0,0,0.2393,0.0000,18.18,0.0000
