crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770747017.531495,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770747018.9014556,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770747063.7535887,2,11,0,11,0,15.0666,15.6825,42.31,-0.1010
3,1770747064.8024037,2,5,0,5,0,15.3703,0.0000,15.62,0.0000
4,1770747175.294708,2,19,0,19,0,14.2918,15.4621,105.56,1.0899
5,1770747204.6033826,2,13,0,13,0,14.8032,15.0879,34.21,0.2254
6,1770747303.5238934,2,16,0,16,0,15.3379,0.0000,53.33,0.0000
7,1770747337.8523219,2,3,0,3,0,15.1574,15.4158,6.82,0.0000
8,1770747365.4960194,2,26,0,26,0,14.6092,15.0885,92.86,-0.1623
9,1770747415.0725188,2,6,0,6,0,15.2794,16.0866,13.64,0.2226
10,1770747439.7730916,2,11,0,11,0,14.1871,0.0000,39.29,0.0000
11,1770747572.0830224,2,7,0,7,0,15.4302,0.0000,15.91,0.0000
12,1770747591.8830914,2,10,0,10,0,15.2975,0.0000,23.81,0.0000
13,1770747592.787311,2,23,0,23,0,15.4523,16.5587,82.14,1.3028
14,1770747631.72276,2,6,0,6,0,15.3162,0.0000,37.50,0.0000
15,1770747681.303222,2,10,0,10,0,13.6972,16.2729,41.67,0.8641
16,1770747772.402879,2,8,0,8,0,15.5789,15.7490,20.00,0.1701
17,1770747807.1634715,2,7,0,7,0,15.5522,0.0000,25.00,0.0000
18,1770747862.902233,2,2,0,2,0,16.5472,0.0000,4.55,0.0000
19,1770747876.8749595,2,24,0,24,0,14.6999,16.3324,109.09,0.9480
20,1770747891.6020682,2,2,0,2,0,16.3324,0.0000,9.09,0.0000
21,1770747934.3116217,2,1,0,1,0,0.0000,0.0000,3.12,0.0000
