crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770747129.2683866,2,3,3,0,0,18.6680,19.9613,7.50,1.2933
1,1770747137.409202,2,9,9,0,0,19.0388,19.6290,23.68,0.5723
2,1770747218.4885678,2,8,8,0,0,19.0665,19.7693,16.67,0.7029
3,1770747236.3826623,2,32,32,0,0,19.5264,20.1939,100.00,0.5452
4,1770747311.760409,2,15,15,0,0,18.9659,19.1246,30.00,0.4980
5,1770747339.4885616,2,4,4,0,0,20.0980,19.7506,7.69,-0.0333
6,1770747347.8482413,2,3,3,0,0,13.8089,21.1072,6.25,0.3939
7,1770747348.5980477,2,2,2,0,0,18.5620,19.0444,4.17,0.4824
8,1770747471.9304273,2,24,24,0,0,20.7988,20.6946,57.14,-0.1495
9,1770747508.6199608,2,14,14,0,0,19.2167,19.2299,35.00,0.0665
10,1770747521.1723487,2,24,24,0,0,20.8424,20.5596,80.00,0.0602
11,1770747565.669779,2,15,15,0,0,20.0741,20.3315,37.50,0.4866
12,1770747604.0785193,2,6,6,0,0,17.3643,21.7187,12.00,0.8815
13,1770747606.8498738,2,11,11,0,0,21.2999,21.9328,28.95,0.1270
14,1770747761.8398066,2,15,15,0,0,21.0257,22.2847,37.50,1.0942
15,1770747775.1998718,2,11,11,0,0,21.0386,21.9690,22.92,1.1496
16,1770747836.677713,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1770747865.2592888,2,8,8,0,0,19.2644,21.5939,22.22,-0.8079
18,1770747883.8794343,2,6,6,0,0,21.5681,22.0183,15.00,0.0959
19,1770747895.6880517,2,2,2,0,0,10.9878,0.0000,3.85,0.0000
20,1770747912.8310523,2,1,1,0,0,22.7239,0.0000,2.27,0.0000
