crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
1,sfc_cache_p4_2,True,False,N/A,-47.495055698181815,0.023916959762573242,N/A,-47.495055698181815,-10.0
1,sfc_cache_p3_2,True,False,N/A,-46.675055698181815,0.04803156852722168,N/A,-46.675055698181815,-10.0
1,sfc_cache_p2_2,True,False,N/A,-46.715055698181814,0.07264471054077148,N/A,-46.715055698181814,-6.0
1,sfc_cache_p1_2,True,False,N/A,-47.025055698181816,0.09798622131347656,N/A,-47.025055698181816,-5.67
2,sfc_unique_p1_2,True,False,N/A,-45.16505569818182,0.02781200408935547,N/A,-45.16505569818182,-21.0
2,sfc_cache_p3_2,True,False,N/A,-46.495055698181815,0.053482770919799805,N/A,-46.495055698181815,-1.67
2,sfc_cache_p2_3,True,False,N/A,-48.2091719840357,0.08375835418701172,N/A,-48.2091719840357,-10.0
2,sfc_cache_p2_2,True,False,N/A,-46.02908484777988,0.11058998107910156,N/A,-46.02908484777988,-10.0
2,sfc_cache_p1_3,True,False,N/A,-48.64363521795334,0.13833189010620117,N/A,-48.64363521795334,-5.67
3,sfc_cache_p4_5,True,False,N/A,-42.55650287001855,0.031766653060913086,N/A,-42.55650287001855,-10.0
3,sfc_cache_p4_2,True,False,N/A,-44.950592464264176,0.0611729621887207,N/A,-44.950592464264176,-10.0
3,sfc_cache_p3_5,True,False,N/A,-42.98147658282805,0.0910336971282959,N/A,-42.98147658282805,-5.67
3,sfc_cache_p3_2,True,False,N/A,-44.72505569818182,0.1215817928314209,N/A,-44.72505569818182,-1.67
3,sfc_cache_p2_5,True,False,N/A,-44.99147658282806,0.15240240097045898,N/A,-44.99147658282806,-6.0
3,sfc_cache_p2_2,True,False,N/A,-46.64561875145466,0.1843879222869873,N/A,-46.64561875145466,-1.67
3,sfc_cache_p1_5,True,False,N/A,-48.84650287001855,0.21909832954406738,N/A,-48.84650287001855,-10.0
6,sfc_cache_p4_11,True,False,N/A,-48.4651172564088,0.06326007843017578,N/A,-48.4651172564088,-10.0
6,sfc_cache_p2_12,True,False,N/A,-46.445643976777475,0.13043761253356934,N/A,-46.445643976777475,-6.0
7,sfc_unique_p4_13,True,False,N/A,-37.827416635923,0.06821298599243164,N/A,-37.827416635923,-21.0
7,sfc_cache_p4_12,True,False,N/A,-50.17564397677747,0.12852001190185547,N/A,-50.17564397677747,-10.0
7,sfc_cache_p4_11,True,False,N/A,-45.47472088659799,0.1880812644958496,N/A,-45.47472088659799,-10.0
7,sfc_cache_p3_13,True,False,N/A,-47.714154124106585,0.24889564514160156,N/A,-47.714154124106585,-10.0
8,sfc_cache_p4_14,True,False,N/A,-51.06914640600686,0.06373310089111328,N/A,-51.06914640600686,-10.0
8,sfc_cache_p3_14,True,False,N/A,-50.44608010040124,0.12682223320007324,N/A,-50.44608010040124,-5.67
8,sfc_cache_p2_14,True,False,N/A,-49.02702466361269,0.18823790550231934,N/A,-49.02702466361269,-10.0
8,sfc_cache_p1_14,True,False,N/A,-48.482050950803185,0.2512514591217041,N/A,-48.482050950803185,-1.67
9,sfc_unique_p4_20,True,False,N/A,-42.08229079019826,0.05009102821350098,N/A,-42.08229079019826,-21.0
9,sfc_unique_p4_18,True,False,N/A,-47.61355856728748,0.09952735900878906,N/A,-47.61355856728748,-21.0
9,sfc_unique_p3_22,True,False,N/A,-48.1996561603316,0.14776825904846191,N/A,-48.1996561603316,-21.0
9,sfc_unique_p3_20,True,False,N/A,-42.082290790198265,0.19626283645629883,N/A,-42.082290790198265,-21.0
9,sfc_cache_p2_18,True,False,N/A,-48.79597959304206,0.24689269065856934,N/A,-48.79597959304206,-1.67
10,sfc_cache_p4_26,True,False,N/A,-46.637134363396044,0.055159807205200195,N/A,-46.637134363396044,-1.67
10,sfc_cache_p1_26,True,False,N/A,-47.501163512994104,0.10994124412536621,N/A,-47.501163512994104,-1.67
15,sfc_cache_p4_38,True,False,N/A,-48.00690935272283,0.09098601341247559,N/A,-48.00690935272283,-10.0
15,sfc_cache_p3_38,True,False,N/A,-49.06765216056842,0.18430590629577637,N/A,-49.06765216056842,-10.0
16,sfc_unique_p4_43,True,False,N/A,-47.70622475574745,0.06372952461242676,N/A,-47.70622475574745,-21.0
16,sfc_cache_p4_41,True,False,N/A,-44.222298074015825,0.13658404350280762,N/A,-44.222298074015825,-1.67
16,sfc_cache_p3_38,True,False,N/A,-44.76181459250073,0.20528173446655273,N/A,-44.76181459250073,-10.0
16,sfc_cache_p2_42,True,False,N/A,-44.73996896634376,0.28510284423828125,N/A,-44.73996896634376,-10.0
16,sfc_cache_p2_38,True,False,N/A,-47.63556128061304,0.6217620372772217,N/A,-47.63556128061304,-1.67
16,sfc_cache_p1_38,True,False,N/A,-52.12969949830559,0.7125406265258789,N/A,-52.12969949830559,-10.0
