crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770737566.9281964,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770737637.4393508,2,12,0,12,0,23.9752,24.4423,46.15,0.5447
2,1770737669.2483225,2,1,0,1,0,22.7897,0.0000,1.47,0.0000
3,1770737682.529606,2,10,0,10,0,7.9520,0.0000,18.18,0.0000
4,1770737727.7785523,2,5,0,5,0,9.9018,23.9110,4.76,-0.4480
5,1770737803.1510353,2,26,0,26,0,8.2071,24.4555,21.49,-0.4480
6,1770737864.8799613,2,30,0,30,0,6.3876,24.9231,25.64,0.3252
7,1770738059.8702168,2,28,0,28,0,9.8548,0.0000,31.46,0.0000
8,1770738122.830897,2,26,0,26,0,7.9776,25.6283,21.14,0.8470
9,1770738184.331863,2,35,0,35,0,10.9438,0.0000,40.23,0.0000
10,1770738215.3589292,2,20,0,20,0,6.4454,0.0000,14.93,0.0000
11,1770738217.1234875,2,31,0,31,0,19.4095,24.3831,81.58,0.1878
12,1770738218.1708252,2,11,0,11,0,6.7916,0.0000,31.43,0.0000
13,1770738232.1510513,2,22,0,22,0,17.6769,0.0000,100.00,0.0000
14,1770738239.1985352,2,8,0,8,0,3.1517,0.0000,88.89,0.0000
15,1770738274.2382095,2,7,0,7,0,0.1740,0.0000,25.93,0.0000
16,1770738315.258291,2,5,0,5,0,0.0000,0.0000,15.62,0.0000
17,1770738322.0097342,2,23,0,23,0,13.2967,0.0000,100.00,0.0000
18,1770738354.7903028,2,23,0,23,0,16.7958,24.9783,25.56,0.8084
19,1770738362.9191382,2,15,0,15,0,5.2353,0.0000,13.27,0.0000
20,1770738380.890177,2,27,0,27,0,8.9640,0.0000,40.91,0.0000
21,1770738474.7299817,2,27,0,27,0,5.5804,0.0000,32.93,0.0000
